Bird_ID	Trip_ID	min_Date	max_Date	min_Latitude	max_Latitude	min_Longitude	max_Longitude	track_dur	total_distance	max_Dcol	mean_Temperature	sd_Temperature	mean_Speed	sd_Speed
60_L078636	2	2023-08-22 05:16:48	2023-08-22 20:48:33	39.3522283	39.4196333	-9.6991233	-9.47759	15.5291666666667	1164.33	17.85	25.1290322580645	1.1907780289229	9.3396559139785	15.6360509932312
60_L078636	3	2023-08-23 05:41:57	2023-08-23 21:41:11	39.1336167	39.4706517	-9.8541967	-9.5051217	15.9872222222222	1815.26	33.27	25.0217391304348	1.20418921580579	13.4873913043478	19.2177906032242
60_L078636	4	2023-08-24 05:26:15	2023-08-24 22:34:01	39.2232967	39.4148917	-9.820795	-9.4988267	17.1294444444444	1557.09	28.8	24.0526315789474	0.658308940159777	8.09031578947369	15.3317229918629
60_L078636	5	2023-08-25 05:11:17	2023-08-26 21:09:38	38.7261717	39.4059567	-9.8549533	-9.3743433	39.9725	11632.8	79.22	22.5864978902954	1.41642422971103	13.3703459915612	16.581712151127
60_L078636	6	2023-08-26 22:27:24	2023-08-29 20:36:21	39.0610133	39.7073017	-10.12506	-9.0822017	70.1491666666667	9364.02	57.88	22.2144578313253	1.41925445915659	16.2842120481928	18.8995241008855
60_L078636	7	2023-08-29 23:51:23	2023-08-31 23:26:48	38.7854883	39.41301	-10.159405	-9.3727217	47.5902777777778	13142.19	79.96	22.7127659574468	1.63124959475943	15.5581134751773	17.8151244222219
60_L078636	8	2023-09-01 04:45:57	2023-09-01 21:14:24	39.4120533	40.0416133	-9.7820033	-9.4596983	16.4741666666667	3487.58	73.49	24.7551020408163	1.5402585436325	13.8522040816327	17.6243305618039
60_L078636	9	2023-09-02 00:33:26	2023-09-02 20:23:53	39.2064333	39.4342483	-10.0307317	-9.423585	19.8408333333333	2879.58	50.89	22.8888888888889	1.08802602131243	13.5641851851852	17.0752134191986
60_L078636	10	2023-09-02 23:49:09	2023-09-03 20:08:19	38.88276	39.4254317	-9.5946283	-9.43093	20.3194444444444	3650.49	58.64	21.504132231405	0.549605418188794	11.6477024793388	16.5154343663963
61_LV22874	1	2023-08-19 05:00:31	2023-08-20 00:38:58	39.1451933	39.4199617	-9.65545	-9.5016717	19.6408333333333	2070.74	31.1	23.0775862068966	0.924552649230643	9.67510344827586	15.8132873404281
61_LV22874	2	2023-08-20 05:09:57	2023-08-20 23:25:55	39.2691417	39.475275	-9.9583133	-9.4993817	18.2661111111111	2546.76	39.52	23.7064220183486	1.26419900195647	14.119376146789	19.6592462925817
61_LV22874	3	2023-08-21 05:14:07	2023-08-21 21:13:50	39.1928883	39.43324	-10.111785	-9.50103	15.9952777777778	2593.54	52.45	23.8369565217391	1.11214251115666	13.064652173913	17.7305526416011
61_LV22874	4	2023-08-22 05:12:51	2023-08-22 20:36:34	39.261555	39.4766567	-9.7650967	-9.5034167	15.3952777777778	1408.02	23.04	24.2717391304348	0.973305920415426	7.68982608695652	14.1495942819237
61_LV22874	5	2023-08-23 03:51:59	2023-08-23 20:15:24	39.1211017	39.41693	-9.7692233	-9.4942483	16.3902777777778	2341.46	39.44	23.9081632653061	0.800602024688684	8.65526530612245	15.7972731808216
61_LV22874	6	2023-08-24 05:27:22	2023-08-25 23:38:19	38.1256517	39.4383583	-10.8407067	-9.1512383	42.1825	25949.96	152.92	23.4618473895582	1.28246164219945	16.0432289156627	19.2349265169563
61_LV22874	7	2023-08-26 04:48:46	2023-08-26 22:56:03	39.0419817	39.49216	-10.104575	-9.473165	18.1213888888889	4022.86	61.54	22.9537037037037	1.05355880442369	19.2573703703704	20.6120223418378
61_LV22874	8	2023-08-27 05:03:43	2023-08-29 20:24:26	38.3684933	39.4731133	-12.8473133	-9.332505	63.3452777777778	40503.07	287.9	23.0894308943089	2.25666210585927	22.7610298102981	22.3494554340252
61_LV22874	9	2023-08-30 05:01:48	2023-09-02 04:39:11	39.4110533	46.1027967	-14.7877517	-9.3360867	71.6230555555556	204160.38	788.63	23.8567961165049	1.80196632992798	33.2775631067961	20.8132397391964
61_LV22874	10	2023-09-02 05:35:22	2023-09-02 23:47:07	38.79666	39.4146467	-10.057465	-9.5017033	18.1958333333333	5323.39	75.95	22.3033707865169	1.0703068207297	20.7465617977528	19.3841276985925
62_LV22845	1	2023-08-19 04:50:36	2023-08-19 22:29:07	39.098385	39.4268883	-9.6483933	-9.449845	17.6419444444444	2117.96	36.43	23.2285714285714	1.00246947831096	12.8228952380952	18.5087692687733
62_LV22845	2	2023-08-20 05:18:32	2023-08-22 20:56:35	38.94949	39.41433	-9.9121967	-9.40569	63.6341666666667	15010.54	53.92	22.531914893617	1.62777313839212	13.4664042553191	18.4443653917795
62_LV22845	3	2023-08-23 05:33:26	2023-08-23 21:03:22	39.305225	39.4155567	-9.5274167	-9.39028	15.4988888888889	909.11	14.98	23.2159090909091	0.8227912073855	4.92463636363636	11.5772736533935
62_LV22845	4	2023-08-24 05:29:20	2023-08-24 20:32:41	39.2888733	39.4100283	-9.511495	-9.37504	15.0558333333333	1089.68	17.75	22.5888888888889	0.717273934858897	6.02928888888889	13.0972687411308
62_LV22845	5	2023-08-25 05:33:05	2023-08-27 20:20:03	38.921625	39.43545	-10.102695	-9.402195	62.7827777777778	10853.99	67.41	21.6522911051213	1.53530131962941	15.235320754717	18.1675138643969
62_LV22845	6	2023-08-28 03:12:59	2023-08-29 00:37:06	39.0759517	39.4255333	-9.7524367	-9.417515	21.4019444444444	3149.93	37.53	20.9310344827586	0.4318642687543	11.6388620689655	17.1518138196095
62_LV22845	7	2023-08-29 01:55:22	2023-08-31 20:59:37	39.129575	39.7212117	-9.774585	-9.072265	67.0708333333333	10262.1	50.56	20.8759493670886	0.646979547977266	15.0598075949367	17.7405046450019
62_LV22845	8	2023-09-01 05:14:07	2023-09-01 19:57:59	39.4042967	39.9737783	-9.5342233	-9.03696	14.7311111111111	3841.92	72.79	22.5568181818182	1.13317735111981	18.057	18.6520430756674
62_LV22845	9	2023-09-02 05:43:25	2023-09-02 23:44:54	39.369355	39.9140783	-9.5048333	-9.0127267	18.0247222222222	2659.03	67.14	22.1022727272727	1.13502010440722	22.4975909090909	17.2447022367166
63_LV04938	1	2023-08-19 00:29:03	2023-08-19 19:55:35	38.78055	39.4116633	-9.8235767	-9.5014817	19.4422222222222	5354.22	74.21	21.7844827586207	1.553711038451	15.4226896551724	18.1733726268209
63_LV04938	2	2023-08-20 05:01:45	2023-08-20 20:46:04	38.8319417	39.4106983	-9.80108	-9.5053517	15.7386111111111	4406.83	67.9	21.936170212766	1.6578812144583	21.2585957446809	18.7706708740158
63_LV04938	3	2023-08-21 00:12:30	2023-08-21 20:42:08	39.0748067	39.407085	-9.7222383	-9.48005	20.4938888888889	2726.93	41.72	20.6311475409836	1.09242939270772	10.7173114754098	17.3704109959046
63_LV04938	4	2023-08-22 05:08:08	2023-08-22 20:20:23	38.7834083	39.415485	-9.8052067	-9.5045433	15.2041666666667	4384.46	70.94	22.5604395604396	1.58611188626494	17.4617142857143	19.1774038251536
63_LV04938	5	2023-08-23 05:09:21	2023-08-23 20:42:44	38.9916933	39.41319	-9.7896733	-9.503345	15.5563888888889	3475.69	50.44	22.1505376344086	0.931877914180726	13.123311827957	17.9051893242898
63_LV04938	6	2023-08-24 05:20:20	2023-08-24 20:04:03	39.0895567	39.41154	-9.6721483	-9.5047433	14.7286111111111	2260.87	38.21	21.2272727272727	1.01400846453282	7.51322727272727	14.6671937170667
63_LV04938	7	2023-08-25 04:53:23	2023-08-30 00:49:09	36.806565	39.4115533	-11.1778883	-8.6410967	115.929444444444	112559.15	296.11	20.3062130177515	1.97225717852919	18.5391775147929	19.5762396101025
63_LV04938	8	2023-08-30 05:01:58	2023-08-30 20:15:38	38.9504167	39.405845	-10.07701	-9.4761067	15.2277777777778	4588.83	70.97	20.1648351648352	1.18569001254999	17.8687472527473	19.7823763534861
63_LV04938	9	2023-08-31 00:04:02	2023-09-01 02:39:25	39.40978	40.1898883	-9.9130117	-9.27615	26.5897222222222	8433.63	86.67	19.9872611464968	1.47190466676073	13.424050955414	16.7149673077739
63_LV04938	10	2023-09-01 04:10:50	2023-09-08 21:15:45	39.40983	54.2718133	-19.0207	-8.9492267	185.081944444444	971204.93	1659.83	19.639374425023	1.53493233982922	20.1777700091996	20.6557494175908
71B_LV32997	1	2023-08-22 05:03:07	2023-08-22 20:47:57	39.1233067	39.4191467	-9.87272	-9.5019467	15.7472222222222	2326.58	40.7	26.1382978723404	1.3646935441548	14.3628510638298	18.2182064164215
71B_LV32997	2	2023-08-23 05:03:27	2023-08-23 21:00:36	39.0638717	39.4163717	-9.811035	-9.5020433	15.9525	2439.75	44.38	25.9130434782609	0.945227153500809	8.21321739130435	15.2998569294654
71B_LV32997	3	2023-08-24 05:19:38	2023-08-24 23:26:19	38.834135	39.4140917	-9.8089483	-9.43885	18.1113888888889	5389.32	65.48	25.3425925925926	1.04266048126749	13.8385555555556	16.1502417512263
71B_LV32997	4	2023-08-25 05:08:22	2023-08-29 02:49:23	39.4139283	41.26065	-9.55676	-8.6966517	93.6836111111111	85176.71	211	22.9368231046931	1.52423983287046	14.799285198556	17.9746141304152
71B_LV32997	5	2023-08-29 04:54:59	2023-08-29 20:20:59	39.2398583	39.414115	-9.7713683	-9.471245	15.4333333333333	1608.51	29.94	23.4021739130435	0.877806739959648	7.99178260869565	12.9098951858822
71B_LV32997	6	2023-08-30 02:38:20	2023-08-31 01:26:19	38.9453733	39.412435	-10.06035	-9.4342667	22.7997222222222	4748.26	66.38	23.2631578947368	1.23640937151547	20.8315187969925	19.5152345712971
71B_LV32997	7	2023-08-31 05:04:31	2023-08-31 20:19:46	38.8286067	39.4118117	-10.0241517	-9.4630033	15.2541666666667	3697.63	78.41	23.4945054945055	1.11926192320978	16.322021978022	17.9853094657081
71B_LV32997	8	2023-09-01 02:38:54	2023-09-03 20:17:29	39.41113	41.1800183	-9.5051433	-8.7025333	65.6430555555555	60871.71	201.55	22.8294573643411	1.10432989791844	16.648857881137	18.0771237581027
71B_LV32997	9	2023-09-04 04:44:55	2023-09-04 20:21:08	39.310405	39.4891867	-9.7045033	-9.486255	15.6036111111111	791.86	17.8	23.2903225806452	0.828574537610152	10.5145806451613	17.6525167723562
71B_LV32997	10	2023-09-05 03:21:57	2023-09-05 20:17:42	39.32812	39.41879	-9.7250867	-9.435975	16.9291666666667	1261.79	19.49	23.990099009901	0.640235105331635	11.6437623762376	16.9158412177157
7A_LV32982	1	2023-08-17 23:38:40	2023-08-18 20:41:19	39.2774617	39.5325217	-9.8091183	-9.4990283	21.0441666666667	1379.28	28.46	19.928	1.86727332691798	16.845792	17.7348110930107
7A_LV32982	2	2023-08-18 22:12:38	2023-08-19 20:32:01	39.3111617	39.5577867	-9.8229017	-9.477175	22.3230555555556	1687.7	27.64	20.3383458646617	1.77049564214808	19.2162406015038	19.1349817604296
7A_LV32982	3	2023-08-20 01:03:17	2023-08-20 19:31:23	39.3376783	39.4981717	-9.95804	-9.5031067	18.4683333333333	2117.14	39.51	19.7727272727273	1.41200027879699	12.1895272727273	17.0411733754754
7A_LV32982	4	2023-08-20 21:53:15	2023-08-21 20:52:21	39.247425	39.4136583	-9.971235	-9.4623033	22.985	2844.88	42	19.8175182481752	2.12899789359092	11.7608759124088	17.3101711257748
7A_LV32982	5	2023-08-21 22:24:38	2023-08-22 20:36:39	39.320285	39.4225683	-10.005915	-9.3719583	22.2002777777778	2338.21	43.47	20.7099236641221	2.13212984746138	13.6850076335878	17.0337113158656
7A_LV32982	6	2023-08-23 05:13:11	2023-08-23 20:35:41	39.0620767	39.4171883	-10.0880433	-9.5004467	15.375	2466.31	58.3	21.2065217391304	1.04343097918043	14.4737826086957	18.7504314533956
7A_LV32982	7	2023-08-24 05:00:49	2023-08-24 20:34:33	39.40295	39.75081	-9.7101483	-9.463175	15.5622222222222	2111.76	37.8	21.0967741935484	1.23415625225454	11.3708817204301	16.8295830568167
7A_LV32982	8	2023-08-24 21:41:49	2023-09-11 20:10:56	39.331785	58.6895283	-27.85971	-8.3343583	430.485277777778	3664603.68	2232.37	17.9260295881647	2.8246993095769	25.5792227109156	20.0257402822762
7A_LV32982	9	2023-09-12 02:17:22	2023-09-12 20:14:35	39.4038667	40.1335517	-9.5561033	-9.4130567	17.9536111111111	5243.82	80.39	20.9626168224299	1.24328561697412	14.9371588785047	19.0934043892815
7A_LV32982	10	2023-09-12 22:25:04	2023-09-14 01:08:05	38.89859	39.4097567	-10.0009567	-9.49942	26.7169444444444	5130.75	69.56	20.3018867924528	1.08356372287619	13.1969559748428	16.752107373703
7A_LV32982	11	2023-09-14 05:07:01	2023-09-15 20:11:43	38.7599217	39.4243083	-10.0089733	-9.4994033	39.0783333333333	13284.36	78.12	20.4956896551724	0.962490658087396	13.89	17.6446682124942
84_LV01227	1	2023-08-19 05:13:01	2023-08-19 20:48:36	38.7018217	39.41157	-9.6923467	-9.5023483	15.5930555555556	5164.23	79.72	24.1505376344086	1.23311409041552	19.9538064516129	18.1316977455517
84_LV01227	2	2023-08-20 05:08:08	2023-08-20 20:51:15	38.9788383	39.41436	-9.5346033	-9.462105	15.7186111111111	2805.61	48.04	23.3085106382979	1.11708718525257	10.4421276595745	16.405617225288
84_LV01227	3	2023-08-21 05:20:25	2023-08-21 20:33:08	39.3067417	39.414095	-9.712775	-9.5032567	15.2119444444444	1385.5	20.18	23.4945054945055	0.899056621299687	9.07683516483517	14.9492972590418
84_LV01227	4	2023-08-22 05:08:58	2023-08-22 20:34:31	39.0655567	39.4156467	-9.7897367	-9.5043	15.4258333333333	2500.62	43.57	24.4285714285714	1.15607436460979	9.50421978021978	14.598879498709
84_LV01227	5	2023-08-23 05:20:51	2023-08-23 21:18:18	38.767365	39.41471	-9.86245	-9.5036633	15.9575	4546.74	74.06	24.304347826087	1.00262436333418	18.0771304347826	20.1110666233806
84_LV01227	6	2023-08-24 05:26:21	2023-08-24 20:30:14	38.85276	39.411135	-9.802275	-9.49377	15.0647222222222	3834.1	65.19	23.8555555555556	0.868436682873196	15.9272	18.9108307229933
84_LV01227	7	2023-08-25 05:15:41	2023-08-25 21:32:55	39.18157	39.4349033	-10.173075	-9.5032867	16.2872222222222	3234.23	58.44	23.8247422680412	0.841752998192246	17.5653608247423	17.5759447056348
84_LV01227	8	2023-08-26 05:12:40	2023-08-26 20:46:11	39.2590083	39.4130383	-9.78526	-9.5030767	15.5586111111111	1750.64	29.7	22.3978494623656	0.768111531561782	13.8402150537634	18.2984303186684
84_LV01227	9	2023-08-27 04:59:28	2023-08-27 20:32:44	39.2542917	39.4147383	-9.799525	-9.5016283	15.5544444444444	1795.44	30.56	22.0537634408602	0.838808567550861	18.7788817204301	20.7735633029357
84_LV01227	10	2023-08-28 04:47:33	2023-08-28 21:33:24	38.9078767	39.41447	-9.9701817	-9.5040083	16.7641666666667	4568.29	67.96	22.6666666666667	1	18.1271515151515	19.5823481218827
84_LV01227	11	2023-08-29 05:11:49	2023-08-29 20:27:06	39.2916933	39.4139433	-9.787095	-9.50328	15.2547222222222	1593.29	26.59	22	0.918936583472681	8.28312087912088	15.3002567972895
84_LV01227	12	2023-08-30 05:27:31	2023-09-01 18:23:53	38.139025	39.5848167	-11.112195	-8.94704	60.9394444444444	30507.33	182.17	22.5484764542936	1.90277696337766	19.3151800554017	20.1737810071841
89_L064346	1	2023-08-20 05:10:00	2023-08-20 20:28:49	39.1356533	39.4178333	-9.8850517	-9.4737633	15.3136111111111	2063.41	40.76	25.2087912087912	1.70955799041405	16.4237802197802	19.7029141701324
89_L064346	2	2023-08-21 04:59:36	2023-08-21 20:34:04	39.1316767	39.4156983	-9.867925	-9.5029683	15.5744444444444	2244.07	41.07	24.9139784946237	1.3960808029008	13.8003870967742	19.6899009476124
89_L064346	3	2023-08-22 05:07:04	2023-08-22 20:20:46	39.01676	39.4166267	-9.8798267	-9.50333	15.2283333333333	3026.18	52.64	25.8681318681319	1.50708542269722	15.5893626373626	19.6522827147476
89_L064346	4	2023-08-23 05:26:42	2023-08-23 20:13:42	39.1632167	39.4155183	-9.8859567	-9.50462	14.7833333333333	2134.11	41.55	25.0909090909091	1.15107509602893	9.84927272727273	17.8711750552615
89_L064346	5	2023-08-24 05:10:12	2023-08-24 20:58:29	38.9840933	39.414355	-9.9101533	-9.4531767	15.8047222222222	3748.62	56.13	24.8586956521739	0.955970500937245	12.1185217391304	16.8566841182084
89_L064346	6	2023-08-25 05:18:56	2023-08-25 20:22:58	39.1968033	39.4141683	-9.9465783	-9.5050017	15.0672222222222	2136.17	44.5	24.6555555555556	1.18189631583032	13.9928888888889	17.7509794965979
89_L064346	7	2023-08-26 05:23:31	2023-08-26 20:20:04	39.0658	39.4125433	-9.9448883	-9.48179	14.9425	3172.65	48.74	23.876404494382	0.986502369705272	20.6008988764045	21.7826082815276
89_L064346	8	2023-08-27 05:09:01	2023-08-27 21:16:02	38.85467	39.41849	-10.0339583	-9.429335	16.1169444444444	4422.94	68.51	23.0833333333333	1.21972099196727	25.175625	21.2652628833974
89_L064346	9	2023-08-28 05:07:26	2023-08-29 20:12:55	38.8685433	39.4132183	-10.100015	-9.4067983	39.0913888888889	8702.13	63.87	22.8614718614719	1.4942892735011	14.7197922077922	18.5615736652512
89_L064346	10	2023-08-30 05:33:29	2023-08-30 21:33:06	38.7776717	39.4645267	-10.140565	-9.4971433	15.9936111111111	4356.62	88.81	24.4719101123596	2.00051066003641	27.759191011236	18.8733380116432
89_L064346	11	2023-08-31 03:39:14	2023-08-31 21:16:04	39.4069133	39.8794883	-9.7369417	-9.3981333	17.6138888888889	3426.76	55.29	24.1313131313131	1.31433590468191	17.1169696969697	18.977520477087
89_L064346	12	2023-09-01 05:19:01	2023-09-01 19:53:15	39.2610383	39.5143333	-9.87214	-9.444295	14.5705555555556	1382.16	33.49	25.1264367816092	1.99303786881694	11.9634942528736	17.4095436196234
8B_LV32995	1	2023-08-18 00:17:30	2023-08-18 20:55:59	39.0042567	39.43372	-9.7622483	-9.3715333	20.6413888888889	3068.94	48.65	18.8617886178862	1.56459392548759	8.74806504065041	14.1468064494092
8B_LV32995	2	2023-08-19 05:01:46	2023-08-20 00:17:15	38.918685	39.4484533	-9.61999	-9.368825	19.2580555555556	3612.16	55.29	19.9391304347826	1.4221737533058	13.6403826086957	17.0434326332022
8B_LV32995	3	2023-08-20 04:30:02	2023-08-20 20:38:10	39.3207	39.4723717	-9.9954483	-9.4987983	16.1355555555556	2406.05	42.38	20.1770833333333	1.64793198420366	16.3979166666667	19.2202291501027
8B_LV32995	4	2023-08-21 02:21:04	2023-08-25 03:19:28	39.4044783	41.46886	-9.50486	-8.7158767	96.9733333333333	93021.82	229.64	19.0159292035398	1.81739849783792	12.6689911504425	16.3801368999118
8B_LV32995	5	2023-08-25 05:03:16	2023-08-27 00:17:47	38.6808383	39.5147283	-10.3388817	-9.2571067	43.2419444444444	11624.69	81.4	17.2980392156863	1.80915108165442	14.5037019607843	17.737799662182
8B_LV32995	6	2023-08-27 02:56:49	2023-08-31 20:18:16	38.4391633	39.9301217	-10.3925183	-9.0595117	113.3575	51124.54	109.82	16.9191616766467	1.76150522153232	17.2058562874251	18.1636162902913
8B_LV32995	7	2023-09-01 04:30:15	2023-09-01 20:49:30	39.4010117	39.48423	-9.54687	-9.2328117	16.3208333333333	1696.96	24.29	17.3368421052632	1.11670608254994	7.17406315789474	13.0432477206542
8B_LV32995	8	2023-09-02 03:10:19	2023-09-02 20:48:49	39.4096383	39.6273017	-9.5095933	-9.0973583	17.6416666666667	2538.01	39.39	16.8314606741573	0.757327163843339	8.80220224719101	13.48068456599
9_LV01244	1	2023-08-19 05:03:46	2023-08-19 20:49:57	39.3827083	39.8312233	-9.5396683	-9.0338367	15.7697222222222	3775	61.45	21.8617021276596	1.53525637122005	21.022170212766	17.8872935754571
9_LV01244	2	2023-08-20 04:57:57	2023-08-20 20:41:49	39.4140333	39.78237	-9.6915067	-9.0836833	15.7311111111111	2661.07	54.58	20.9255319148936	1.9412852504724	18.8943404255319	19.4591857660736
9_LV01244	3	2023-08-21 00:26:41	2023-08-21 20:14:40	39.4049233	40.1371	-9.6758667	-9.04194	19.7997222222222	4639.45	80.42	20.5677966101695	2.3332557260329	20.8585423728814	19.9516878615277
9_LV01244	4	2023-08-21 22:57:08	2023-08-22 20:16:01	39.3082917	39.8179817	-9.50706	-9.035435	21.3147222222222	5077.55	59.75	20.3543307086614	2.08748180889372	12.6431811023622	15.9008826057406
9_LV01244	5	2023-08-23 04:54:27	2023-08-23 20:29:11	39.41382	40.3259233	-9.5272467	-9.2914767	15.5788888888889	6200.01	102.21	21.9139784946237	1.23935391634806	17.5442150537634	20.0000182031708
9_LV01244	6	2023-08-24 03:58:29	2023-08-24 20:33:50	39.4139067	40.3616867	-9.5626683	-9.3599917	16.5891666666667	7078.73	105.24	21.6969696969697	1.19056276741463	17.0982626262626	18.9068234926808
9_LV01244	7	2023-08-25 04:54:10	2023-08-27 20:56:33	39.39751	41.71377	-9.6410633	-8.676225	64.0397222222222	62695.67	258.57	18.2127659574468	2.65077534489025	19.7858617021277	20.1622248629995
9_LV01244	8	2023-08-27 21:07:07	2023-08-29 03:17:15	39.3909717	40.12161	-9.574045	-8.983615	30.1688888888889	8137.55	89.93	16.9269662921348	1.81962087346544	18.7176853932584	17.1515801644557
9_LV01244	9	2023-08-29 04:09:37	2023-08-31 00:42:08	39.4126317	41.1816	-9.6735583	-8.6956583	44.5419444444444	36917.67	202.16	17.0912547528517	2.34749329188902	18.8439239543726	19.2329245102134
9_LV01244	10	2023-08-31 03:04:58	2023-08-31 20:20:31	39.3875283	39.6270633	-9.5791167	-9.27435	17.2591666666667	1018.63	29.66	17.5631067961165	1.48634241768188	11.9570873786408	16.7841556675539
9_LV01244	11	2023-08-31 21:32:15	2023-09-02 20:01:56	39.4081633	41.1764283	-9.7367833	-8.8480583	46.4947222222222	35734.3	201.87	17.6231884057971	1.90197179426835	18.6273623188406	19.1011879931131
98_L93155	1	2023-08-19 03:04:31	2023-08-19 20:04:12	38.9223767	39.4297533	-9.738705	-9.4052383	16.9947222222222	3307.11	53.75	21.029702970297	1.98723650099607	19.7302178217822	17.6600327290772
98_L93155	2	2023-08-19 21:24:50	2023-08-20 20:05:38	38.98186	39.4177467	-9.5425233	-9.3748783	22.68	3272.08	47.05	20.0518518518519	2.02343921246601	8.87588148148148	15.130704660003
98_L93155	3	2023-08-21 04:57:48	2023-08-22 19:01:30	38.928525	39.457895	-10.0776167	-9.39054	38.0616666666667	9302.79	53.29	20.2345132743363	2.55827267807374	12.2592566371681	17.4299228994425
98_L93155	4	2023-08-23 04:55:01	2023-08-23 20:21:47	38.94131	39.41786	-9.8172983	-9.4396217	15.4461111111111	3095.3	51.76	21.2307692307692	1.57110663812997	15.161978021978	17.2674922054761
98_L93155	5	2023-08-24 05:10:43	2023-08-25 00:47:06	39.0347117	39.4034633	-10.3458817	-9.5031183	19.6063888888889	4748.12	83.12	21.2136752136752	0.926888192389291	13.8345982905983	17.7613839497764
98_L93155	6	2023-08-25 05:10:48	2023-08-25 21:07:06	38.8919283	39.4103517	-9.7947633	-9.36892	15.9383333333333	4203.31	57.21	20.8105263157895	1.6064678900454	23.6861052631579	18.4704710612059
98_L93155	7	2023-08-26 04:35:27	2023-08-27 20:18:58	38.78355	39.4150383	-10.4891017	-9.4242483	39.7252777777778	12567.24	107.18	19.0769230769231	2.62262799809181	14.3173846153846	18.6767323404233
98_L93155	8	2023-08-27 23:10:41	2023-08-30 21:02:17	38.7637617	39.5628017	-10.4064033	-9.1908067	69.86	19791.61	96.66	18.8309178743961	2.33934876971403	16.7887826086957	18.1602856706016
98_L93155	9	2023-08-31 03:22:24	2023-08-31 20:21:05	38.9683117	39.4142883	-10.2786683	-9.4112867	16.9780555555556	4158.69	68.95	19.040404040404	1.45629661645063	17.8091313131313	18.1278872777842
98_L93155	10	2023-09-01 02:05:30	2023-09-01 19:11:22	38.9753867	39.4062883	-9.5609217	-9.4486767	17.0977777777778	3569.89	47.86	18.9803921568627	2.07760521010292	10.4765098039216	15.4455421405257
98_L93155	11	2023-09-02 04:37:32	2023-09-02 23:49:31	38.9132783	39.4100367	-10.1228917	-9.3686883	19.1997222222222	4431.89	62.77	18.141592920354	1.36190030470275	19.6508672566372	18.895576636338
98_L93155	12	2023-09-03 05:19:14	2023-09-04 01:22:11	39.3879517	40.36247	-9.85866	-9.4787183	20.0491666666667	4350.69	106.52	20.1489361702128	2.33236898724369	27.3662553191489	17.9869056463253
99_LV10342	1	2023-08-20 04:19:48	2023-08-20 20:53:10	39.3690067	39.4847367	-9.743725	-9.2625083	16.5561111111111	617.43	21.58	21.6276595744681	1.58612290234993	15.879914893617	20.1334264099142
99_LV10342	2	2023-08-21 04:44:09	2023-08-21 20:50:10	39.3535167	39.414165	-9.8718633	-9.5041867	16.1002777777778	1905.05	31.82	21.6947368421053	1.22971787294179	14.0362105263158	19.315771850174
99_LV10342	3	2023-08-22 04:41:47	2023-08-22 23:17:22	39.1599283	39.419485	-9.8666333	-9.5046517	18.5930555555556	2161.15	41.98	22.3578947368421	1.57720321734448	18.4030315789474	19.0460823622617
99_LV10342	4	2023-08-23 05:13:57	2023-08-23 20:16:45	39.08045	39.41601	-9.7941667	-9.50234	15.0466666666667	2370.84	42.41	21.5222222222222	1.03019336875594	11.1737333333333	17.8275368674293
99_LV10342	5	2023-08-24 04:51:15	2023-08-24 21:27:50	39.0327717	39.414125	-9.7712867	-9.505335	16.6097222222222	2873.17	47.57	21.7142857142857	1.45514958593964	10.2979340659341	17.0750623449665
99_LV10342	6	2023-08-25 04:28:02	2023-08-25 20:37:05	39.2194967	39.413355	-9.966065	-9.5036033	16.1508333333333	2151.04	41.52	21.7263157894737	1.08610278561389	16.1026526315789	19.1554725482893
99_LV10342	7	2023-08-26 04:40:08	2023-08-27 02:03:24	38.9354417	39.4142083	-10.4987017	-9.50253	21.3877777777778	5663.81	88.79	20.7007874015748	1.44373281961836	18.52	20.9529881401198
99_LV10342	8	2023-08-27 04:30:52	2023-08-29 20:21:37	38.5821067	39.4137417	-11.035215	-9.4272567	63.8458333333333	26228.93	144.49	20.1671087533156	1.91054753524163	16.638525198939	19.4722294167225
99_LV10342	9	2023-08-30 01:43:07	2023-09-10 04:47:15	39.4110067	47.3259667	-19.4905233	-8.7516417	267.068888888889	936013.64	1142.3	20.2166018158236	1.68854117898204	19.8999922178988	19.9619786089872
S40_LV32981	1	2023-08-20 23:47:31	2023-08-21 20:39:45	39.3990183	39.7881817	-9.7520067	-9.2915167	20.8705555555556	3069.7	43.7	20.9274193548387	0.972578394413983	14.1140322580645	17.8476911088704
S40_LV32981	2	2023-08-21 22:32:25	2023-08-23 20:35:09	39.3543067	40.2261983	-9.5577733	-8.9476433	46.0455555555556	16985.6	98.8	20.8933823529412	1.60017075684214	10.6013382352941	16.3131552836822
S40_LV32981	3	2023-08-24 05:06:24	2023-08-24 20:39:43	39.3749483	39.5158233	-9.917525	-9.5015817	15.5552777777778	2239.4	35.9	21.5376344086022	0.652072611736678	11.6496774193548	17.4302463583336
S40_LV32981	4	2023-08-25 03:07:25	2023-08-25 21:15:53	39.287505	39.4142583	-9.730675	-9.3836617	18.1411111111111	1475.4	21.4	20.2222222222222	0.81267221994581	7.93959259259259	13.6541633807004
S40_LV32981	5	2023-08-26 03:56:18	2023-08-28 20:36:24	38.8615567	39.9162067	-9.9918017	-9.0492317	64.6683333333333	17232.2	61.4	17.7989417989418	1.97512352413607	15.658708994709	18.843300910515
