ID;Collecting.time;Longitude;Latitude
Bird_1;2024-06-15T11:29:02Z;-6.2600928;36.5242944
Bird_1;2024-06-15T11:30:02Z;-6.2604216;36.5240288
Bird_1;2024-06-15T11:31:01Z;-6.2605668;36.5239776
Bird_1;2024-06-15T11:32:03Z;-6.2610044;36.5238432
Bird_1;2024-06-15T11:33:02Z;-6.2607336;36.5257184
Bird_1;2024-06-15T11:34:03Z;-6.2590216;36.5301248
Bird_1;2024-06-15T11:35:02Z;-6.2518708;36.5329664
Bird_1;2024-06-15T11:36:01Z;-6.2433028;36.534416
Bird_1;2024-06-15T11:37:01Z;-6.234262;36.5361888
Bird_1;2024-06-15T11:38:02Z;-6.2289348;36.540256
Bird_1;2024-06-15T11:39:02Z;-6.2287308;36.5404704
Bird_1;2024-06-15T11:40:01Z;-6.228598;36.5406048
Bird_1;2024-06-15T11:41:01Z;-6.228712;36.5405632
Bird_1;2024-06-15T11:42:02Z;-6.228694;36.5405728
Bird_1;2024-06-15T11:43:01Z;-6.2287032;36.540512
Bird_1;2024-06-15T11:44:01Z;-6.22858;36.5405696
Bird_1;2024-06-15T11:45:01Z;-6.2286144;36.540816
Bird_1;2024-06-15T11:46:01Z;-6.2285108;36.5411232
Bird_1;2024-06-15T11:47:01Z;-6.228384;36.5414816
Bird_1;2024-06-15T11:48:01Z;-6.2278676;36.5405984
Bird_1;2024-06-15T11:49:02Z;-6.2280372;36.5402656
Bird_1;2024-06-15T11:50:02Z;-6.2279976;36.5403072
Bird_1;2024-06-15T11:51:04Z;-6.2280304;36.5402528
Bird_1;2024-06-15T11:52:06Z;-6.228052;36.5402528
Bird_1;2024-06-15T11:53:04Z;-6.2281308;36.5402176
Bird_1;2024-06-15T11:54:06Z;-6.228028;36.5402688
Bird_1;2024-06-15T11:55:02Z;-6.2280596;36.5403072
Bird_1;2024-06-15T11:56:06Z;-6.2280456;36.5402976
Bird_1;2024-06-15T11:57:03Z;-6.2279868;36.54032
Bird_1;2024-06-15T11:58:05Z;-6.2279388;36.5404288
Bird_1;2024-06-15T11:59:01Z;-6.228094;36.5402112
Bird_1;2024-06-15T12:00:39Z;-6.2280344;36.540272
Bird_1;2024-06-15T12:01:01Z;-6.228164;36.5400768
Bird_1;2024-06-15T12:02:02Z;-6.2280516;36.5402272
Bird_1;2024-06-15T12:03:02Z;-6.228018;36.5402336
Bird_1;2024-06-15T12:04:02Z;-6.2280584;36.54024
Bird_1;2024-06-15T12:05:06Z;-6.2281216;36.5402112
Bird_1;2024-06-15T12:06:02Z;-6.228044;36.5402336
Bird_1;2024-06-15T12:07:02Z;-6.228098;36.5402912
Bird_1;2024-06-15T12:08:02Z;-6.2279348;36.5402848
Bird_1;2024-06-15T12:09:03Z;-6.2278872;36.5403104
Bird_1;2024-06-15T12:10:01Z;-6.2280876;36.5402496
Bird_1;2024-06-15T12:11:06Z;-6.228066;36.5402208
Bird_1;2024-06-15T12:12:02Z;-6.2280544;36.54024
Bird_1;2024-06-15T12:13:02Z;-6.2281504;36.5401952
Bird_1;2024-06-15T12:14:02Z;-6.2281632;36.5402304
Bird_1;2024-06-15T12:15:02Z;-6.2280704;36.5401984
Bird_1;2024-06-15T12:16:01Z;-6.228048;36.5401984
Bird_1;2024-06-15T12:17:02Z;-6.228408;36.5400288
Bird_1;2024-06-15T12:18:03Z;-6.2281216;36.54024
Bird_1;2024-06-15T12:19:02Z;-6.2276732;36.54032
Bird_1;2024-06-15T12:20:02Z;-6.2282208;36.5401664
Bird_1;2024-06-15T12:21:02Z;-6.2279404;36.5403552
Bird_1;2024-06-15T12:22:02Z;-6.2279336;36.5403136
Bird_1;2024-06-15T12:23:02Z;-6.227976;36.5402528
Bird_1;2024-06-15T12:24:02Z;-6.2281496;36.5401952
Bird_1;2024-06-15T12:25:05Z;-6.2280348;36.5402976
Bird_1;2024-06-15T12:26:03Z;-6.228206;36.5402112
Bird_1;2024-06-15T12:27:03Z;-6.2281076;36.54024
Bird_1;2024-06-15T12:28:03Z;-6.228038;36.5402688
Bird_1;2024-06-15T12:29:04Z;-6.2282304;36.5402304
Bird_1;2024-06-15T12:30:02Z;-6.2280412;36.5403168
Bird_1;2024-06-15T12:31:05Z;-6.2279684;36.5402592
Bird_1;2024-06-15T12:32:02Z;-6.2282424;36.5404448
Bird_1;2024-06-15T12:33:05Z;-6.2281676;36.5402336
Bird_1;2024-06-15T12:34:01Z;-6.2278872;36.5402112
Bird_1;2024-06-15T12:35:06Z;-6.2280172;36.5402784
Bird_1;2024-06-15T12:36:02Z;-6.2281332;36.5401984
Bird_1;2024-06-15T12:37:02Z;-6.2281064;36.5403392
Bird_1;2024-06-15T12:38:06Z;-6.2281836;36.5401856
Bird_1;2024-06-15T12:39:01Z;-6.2281556;36.5402944
Bird_1;2024-06-15T12:40:02Z;-6.2280056;36.5403072
Bird_1;2024-06-15T12:41:03Z;-6.2280628;36.5402528
Bird_1;2024-06-15T12:42:06Z;-6.227952;36.5402752
Bird_1;2024-06-15T12:43:05Z;-6.2280416;36.5402272
Bird_1;2024-06-15T12:44:03Z;-6.2279848;36.5402656
Bird_1;2024-06-15T12:45:04Z;-6.228278;36.540192
Bird_1;2024-06-15T12:46:01Z;-6.2277812;36.5402752
Bird_1;2024-06-15T12:47:04Z;-6.2284428;36.5402336
Bird_1;2024-06-15T12:48:03Z;-6.2285436;36.540128
Bird_1;2024-06-15T12:49:27Z;-6.2280188;36.540272
Bird_1;2024-06-15T12:50:29Z;-6.227918;36.5402912
Bird_1;2024-06-15T12:51:27Z;-6.2277876;36.540048
Bird_1;2024-06-15T12:52:27Z;-6.2279468;36.540208
Bird_1;2024-06-15T12:53:28Z;-6.2279064;36.5403136
Bird_1;2024-06-15T12:54:27Z;-6.2280976;36.5402272
Bird_1;2024-06-15T12:55:29Z;-6.2279624;36.540256
Bird_1;2024-06-15T12:56:28Z;-6.2278248;36.540496
Bird_1;2024-06-15T12:57:27Z;-6.2280344;36.5402656
Bird_1;2024-06-15T12:58:26Z;-6.2279392;36.5402144
Bird_1;2024-06-15T12:59:26Z;-6.2282704;36.5402976
Bird_1;2024-06-15T13:00:27Z;-6.2301492;36.5379296
Bird_1;2024-06-15T13:01:27Z;-6.2318944;36.534112
Bird_1;2024-06-15T13:02:29Z;-6.2319828;36.5290112
Bird_1;2024-06-15T13:03:30Z;-6.2318396;36.5266688
Bird_1;2024-06-15T13:04:29Z;-6.2319044;36.526608
Bird_1;2024-06-15T13:05:31Z;-6.2320856;36.5265952
Bird_1;2024-06-15T13:49:59Z;-6.2291784;36.5402528
Bird_1;2024-06-15T13:50:06Z;-6.2291232;36.5400896
Bird_1;2024-06-15T14:00:06Z;-6.2279584;36.5403872
Bird_1;2024-06-15T14:06:07Z;-6.2279864;36.5401536
Bird_1;2024-06-15T14:07:07Z;-6.227938;36.5406272
Bird_1;2024-06-15T14:08:07Z;-6.2276916;36.540512
Bird_1;2024-06-15T14:09:07Z;-6.2279516;36.5404384
Bird_1;2024-06-15T14:10:10Z;-6.2279076;36.5403712
Bird_1;2024-06-15T14:11:08Z;-6.2279356;36.5403872
Bird_1;2024-06-15T14:12:08Z;-6.2279692;36.5403104
Bird_1;2024-06-15T14:13:07Z;-6.2278572;36.5403712
Bird_1;2024-06-15T14:14:11Z;-6.2279752;36.5403488
Bird_1;2024-06-15T14:15:08Z;-6.22794;36.5404096
Bird_1;2024-06-15T14:16:07Z;-6.2278944;36.5404096
Bird_1;2024-06-15T14:17:08Z;-6.2278984;36.5403904
Bird_1;2024-06-15T14:18:08Z;-6.2279092;36.5404128
Bird_1;2024-06-15T14:19:10Z;-6.227908;36.5404768
Bird_1;2024-06-15T14:20:07Z;-6.228124;36.5402464
Bird_1;2024-06-15T14:21:07Z;-6.2278344;36.540368
Bird_1;2024-06-15T14:22:08Z;-6.228076;36.5404352
Bird_1;2024-06-15T14:23:06Z;-6.2278916;36.5404352
Bird_1;2024-06-15T14:24:06Z;-6.2281088;36.5404512
Bird_1;2024-06-15T14:25:07Z;-6.2279836;36.540352
Bird_1;2024-06-15T14:26:08Z;-6.2279468;36.5404256
Bird_1;2024-06-15T14:27:08Z;-6.2278472;36.5404096
Bird_1;2024-06-15T14:28:08Z;-6.2278452;36.5404288
Bird_1;2024-06-15T14:29:08Z;-6.2279716;36.5403456
Bird_1;2024-06-15T14:30:07Z;-6.22792;36.5404128
Bird_1;2024-06-15T14:31:09Z;-6.2279668;36.5403008
Bird_1;2024-06-15T14:32:07Z;-6.2279372;36.5403872
Bird_1;2024-06-15T14:33:07Z;-6.2281488;36.5405344
Bird_1;2024-06-15T14:34:09Z;-6.2279108;36.540448
Bird_1;2024-06-15T14:35:07Z;-6.2282872;36.540656
Bird_1;2024-06-15T14:36:07Z;-6.2282184;36.5405344
Bird_1;2024-06-15T14:37:08Z;-6.22791;36.5404096
Bird_1;2024-06-15T14:38:08Z;-6.227852;36.5404352
Bird_1;2024-06-15T14:39:08Z;-6.2279088;36.5404256
Bird_1;2024-06-15T14:40:07Z;-6.2279568;36.5404384
Bird_1;2024-06-15T14:41:06Z;-6.2279144;36.5403872
Bird_1;2024-06-15T14:42:06Z;-6.2278932;36.5404
Bird_1;2024-06-15T14:43:07Z;-6.2280188;36.5403104
Bird_1;2024-06-15T14:44:06Z;-6.2288976;36.5405312
Bird_1;2024-06-15T14:45:06Z;-6.2289032;36.540496
Bird_1;2024-06-15T14:46:07Z;-6.2288848;36.540576
Bird_1;2024-06-15T14:47:07Z;-6.2289236;36.5405376
Bird_1;2024-06-15T14:48:06Z;-6.2288564;36.5405152
Bird_1;2024-06-15T14:49:06Z;-6.2291488;36.5403136
Bird_1;2024-06-15T14:50:06Z;-6.22921;36.5402208
Bird_1;2024-06-15T14:51:06Z;-6.2291856;36.54024
Bird_1;2024-06-15T14:52:07Z;-6.2292024;36.5402784
Bird_1;2024-06-15T14:53:07Z;-6.2291716;36.5402656
Bird_1;2024-06-15T14:56:05Z;-6.2292004;36.5403072
Bird_1;2024-06-15T14:58:06Z;-6.2292404;36.5402656
Bird_1;2024-06-15T15:00:06Z;-6.2292076;36.5402976
Bird_1;2024-06-15T15:02:06Z;-6.2292476;36.5402912
Bird_1;2024-06-15T15:04:07Z;-6.2292128;36.5402208
Bird_1;2024-06-15T15:06:07Z;-6.2292232;36.5402528
Bird_1;2024-06-15T15:08:07Z;-6.2292624;36.5402336
Bird_1;2024-06-15T15:10:06Z;-6.2294616;36.5396544
Bird_1;2024-06-15T15:12:06Z;-6.2291072;36.5406752
Bird_1;2024-06-15T15:14:08Z;-6.227364;36.536672
Bird_1;2024-06-15T15:15:05Z;-6.23074;36.5363424
Bird_1;2024-06-15T15:16:06Z;-6.2306796;36.535568
Bird_1;2024-06-15T15:17:07Z;-6.2307148;36.5356224
Bird_1;2024-06-15T15:18:06Z;-6.2307416;36.5356064
Bird_1;2024-06-15T15:20:06Z;-6.2307124;36.5356384
Bird_1;2024-06-15T15:22:05Z;-6.2307268;36.5355872
Bird_1;2024-06-15T15:24:07Z;-6.2307148;36.5355744
Bird_1;2024-06-15T15:25:07Z;-6.2307392;36.5355904
Bird_1;2024-06-15T15:26:06Z;-6.2300016;36.5319104
Bird_1;2024-06-15T15:27:07Z;-6.2324152;36.5298048
Bird_1;2024-06-15T15:28:05Z;-6.2295628;36.5258496
Bird_1;2024-06-15T15:29:07Z;-6.2267852;36.5197024
Bird_1;2024-06-15T15:30:07Z;-6.2233644;36.5138048
Bird_1;2024-06-15T15:31:06Z;-6.2210044;36.5087456
Bird_1;2024-06-15T15:32:07Z;-6.2227612;36.5058912
Bird_1;2024-06-15T15:33:06Z;-6.2253848;36.5028768
Bird_1;2024-06-15T15:34:06Z;-6.228838;36.5009856
Bird_1;2024-06-15T15:35:06Z;-6.2322132;36.5002944
Bird_1;2024-06-15T15:36:06Z;-6.233432;36.5004768
Bird_1;2024-06-15T15:37:07Z;-6.2346892;36.5003776
Bird_1;2024-06-15T15:38:07Z;-6.2353376;36.5006432
Bird_1;2024-06-15T15:39:06Z;-6.2378276;36.502192
Bird_1;2024-06-15T15:40:07Z;-6.240188;36.503408
Bird_1;2024-06-15T15:41:07Z;-6.2399868;36.5033216
Bird_1;2024-06-15T15:42:06Z;-6.2370664;36.5009184
Bird_1;2024-06-15T15:43:07Z;-6.23234;36.4999136
Bird_1;2024-06-15T15:44:07Z;-6.2320336;36.4998144
Bird_1;2024-06-15T15:45:06Z;-6.2323928;36.5000544
Bird_1;2024-06-15T15:46:06Z;-6.23233;36.5000384
Bird_1;2024-06-15T15:47:06Z;-6.2322708;36.499904
Bird_1;2024-06-15T15:48:06Z;-6.2323616;36.5000928
Bird_1;2024-06-15T15:49:07Z;-6.232306;36.4998208
Bird_1;2024-06-15T15:50:06Z;-6.2320856;36.5000544
Bird_1;2024-06-15T15:51:08Z;-6.2322592;36.5003392
Bird_1;2024-06-15T15:52:06Z;-6.232422;36.5002432
Bird_1;2024-06-15T15:53:05Z;-6.2323304;36.499952
Bird_1;2024-06-15T15:54:07Z;-6.2323548;36.4999776
Bird_1;2024-06-15T15:55:06Z;-6.2324252;36.4999008
Bird_1;2024-06-15T15:56:06Z;-6.2325872;36.500064
Bird_1;2024-06-15T15:57:06Z;-6.2326088;36.50024
Bird_1;2024-06-15T15:58:08Z;-6.232524;36.500192
Bird_1;2024-06-15T15:59:07Z;-6.2324452;36.500224
Bird_1;2024-06-15T16:02:25Z;-6.23271;36.5001952
Bird_1;2024-06-15T16:03:31Z;-6.2325328;36.4999872
Bird_1;2024-06-15T16:04:31Z;-6.233106;36.5016224
Bird_1;2024-06-15T16:05:31Z;-6.235874;36.5034432
Bird_1;2024-06-15T16:06:31Z;-6.2381576;36.5056672
Bird_1;2024-06-15T16:07:06Z;-6.2381848;36.505664
Bird_1;2024-06-15T16:08:05Z;-6.2382124;36.5057216
Bird_1;2024-06-15T17:20:34Z;-6.238768;36.502736
Bird_1;2024-06-15T17:40:23Z;-6.2385692;36.5024608
Bird_1;2024-06-15T18:00:07Z;-6.231072;36.5305696
Bird_1;2024-06-15T18:01:06Z;-6.2309364;36.53624
Bird_1;2024-06-15T18:02:06Z;-6.2280344;36.5402656
Bird_1;2024-06-15T18:03:10Z;-6.2280952;36.5402496
Bird_1;2024-06-15T18:04:23Z;-6.22799;36.5403136
Bird_1;2024-06-15T18:50:39Z;-6.228028;36.540256
Bird_1;2024-06-15T20:00:06Z;-6.227994;36.540192
Bird_1;2024-06-15T22:00:30Z;-6.2280536;36.5402592
Bird_1;2024-06-16T00:00:13Z;-6.2280988;36.5402944
Bird_1;2024-06-16T02:00:30Z;-6.2280408;36.5402496
Bird_1;2024-06-16T04:00:08Z;-6.228068;36.5403104
Bird_1;2024-06-16T06:00:30Z;-6.2280416;36.540256
Bird_1;2024-06-16T07:40:31Z;-6.2280368;36.5402336
Bird_1;2024-06-16T07:49:59Z;-6.2282676;36.5403808
Bird_1;2024-06-16T07:50:07Z;-6.2280344;36.5401504
Bird_1;2024-06-16T07:51:07Z;-6.22816;36.5403168
Bird_1;2024-06-16T07:52:07Z;-6.2280536;36.5402944
Bird_1;2024-06-16T07:53:07Z;-6.2285376;36.5401376
Bird_1;2024-06-16T07:54:07Z;-6.2281076;36.5402912
Bird_1;2024-06-16T07:55:06Z;-6.2279124;36.5403328
Bird_1;2024-06-16T07:56:05Z;-6.2280068;36.5402944
Bird_1;2024-06-16T07:57:07Z;-6.2280736;36.5402272
Bird_1;2024-06-16T07:58:06Z;-6.2280068;36.5402944
Bird_1;2024-06-16T07:59:06Z;-6.2280208;36.540256
Bird_1;2024-06-16T08:00:07Z;-6.2281572;36.5404096
Bird_1;2024-06-16T08:01:06Z;-6.2277964;36.5402016
Bird_1;2024-06-16T08:02:07Z;-6.2280504;36.5402112
Bird_1;2024-06-16T08:03:07Z;-6.2281008;36.5402592
Bird_1;2024-06-16T08:04:08Z;-6.2280456;36.540208
Bird_1;2024-06-16T08:05:07Z;-6.2283128;36.5402976
Bird_1;2024-06-16T08:06:07Z;-6.2288764;36.53992
Bird_1;2024-06-16T08:07:07Z;-6.2280484;36.5402784
Bird_1;2024-06-16T08:08:07Z;-6.2280584;36.5402272
Bird_1;2024-06-16T08:09:07Z;-6.2280488;36.5402944
Bird_1;2024-06-16T08:10:07Z;-6.2281192;36.5402144
Bird_1;2024-06-16T08:11:07Z;-6.2284552;36.54032
Bird_1;2024-06-16T08:12:07Z;-6.2280696;36.5402304
Bird_1;2024-06-16T08:13:06Z;-6.2279984;36.5405152
Bird_1;2024-06-16T08:14:06Z;-6.228038;36.5402496
Bird_1;2024-06-16T08:15:07Z;-6.228018;36.5402272
Bird_1;2024-06-16T08:16:07Z;-6.2280356;36.5402304
Bird_1;2024-06-16T08:17:06Z;-6.2287884;36.5402752
Bird_1;2024-06-16T08:18:06Z;-6.2278012;36.5401376
Bird_1;2024-06-16T08:19:07Z;-6.2280788;36.5402016
Bird_1;2024-06-16T08:20:07Z;-6.2280936;36.5402176
Bird_1;2024-06-16T08:21:07Z;-6.2280508;36.5402176
Bird_1;2024-06-16T08:22:07Z;-6.2281332;36.5402336
Bird_1;2024-06-16T08:23:07Z;-6.2280968;36.5402944
Bird_1;2024-06-16T08:24:06Z;-6.2280628;36.5402016
Bird_1;2024-06-16T08:25:12Z;-6.2280752;36.5402496
Bird_1;2024-06-16T08:26:08Z;-6.2280656;36.540256
Bird_1;2024-06-16T08:27:07Z;-6.2284028;36.5403168
Bird_1;2024-06-16T08:28:12Z;-6.2280672;36.5402208
Bird_1;2024-06-16T08:29:07Z;-6.2280688;36.5402208
Bird_1;2024-06-16T08:30:12Z;-6.2280496;36.5402784
Bird_1;2024-06-16T08:31:12Z;-6.228036;36.54024
Bird_1;2024-06-16T08:32:09Z;-6.228048;36.5402304
Bird_1;2024-06-16T08:33:08Z;-6.2280268;36.540192
Bird_1;2024-06-16T08:34:07Z;-6.2283656;36.5403648
Bird_1;2024-06-16T08:35:07Z;-6.2286592;36.5402784
Bird_1;2024-06-16T08:36:07Z;-6.2279388;36.5402016
Bird_1;2024-06-16T08:37:06Z;-6.2280712;36.5403168
Bird_1;2024-06-16T08:38:07Z;-6.2289772;36.5401696
Bird_1;2024-06-16T08:39:07Z;-6.229406;36.5399424
Bird_1;2024-06-16T08:40:07Z;-6.2281424;36.5401888
Bird_1;2024-06-16T08:41:07Z;-6.228104;36.5402176
Bird_1;2024-06-16T08:42:07Z;-6.2280292;36.5402944
Bird_1;2024-06-16T08:43:07Z;-6.228046;36.540256
Bird_1;2024-06-16T08:44:07Z;-6.228016;36.5400352
Bird_1;2024-06-16T08:45:12Z;-6.2280828;36.5402304
Bird_1;2024-06-16T08:46:07Z;-6.2280488;36.5402592
Bird_1;2024-06-16T08:47:10Z;-6.228084;36.540176
Bird_1;2024-06-16T08:48:10Z;-6.2281092;36.5401888
Bird_1;2024-06-16T08:49:08Z;-6.2280736;36.5402368
Bird_1;2024-06-16T08:50:08Z;-6.2280712;36.5402528
Bird_1;2024-06-16T08:51:07Z;-6.2278952;36.5403584
Bird_1;2024-06-16T08:52:07Z;-6.2281852;36.5402656
Bird_1;2024-06-16T08:53:07Z;-6.2280212;36.5402688
Bird_1;2024-06-16T08:54:08Z;-6.2280348;36.5401952
Bird_1;2024-06-16T08:55:08Z;-6.228118;36.5402112
Bird_1;2024-06-16T08:56:13Z;-6.2280336;36.5402464
Bird_1;2024-06-16T08:57:13Z;-6.2280816;36.540272
Bird_1;2024-06-16T08:58:13Z;-6.2280408;36.5402144
Bird_1;2024-06-16T08:59:13Z;-6.2280084;36.5402464
Bird_1;2024-06-16T09:00:08Z;-6.2281056;36.5402304
Bird_1;2024-06-16T09:01:08Z;-6.228076;36.5402528
Bird_1;2024-06-16T09:02:08Z;-6.2280964;36.54024
Bird_1;2024-06-16T09:03:09Z;-6.2279932;36.5402592
Bird_1;2024-06-16T09:04:07Z;-6.2279624;36.5403104
Bird_1;2024-06-16T09:05:07Z;-6.2281076;36.5401184
Bird_1;2024-06-16T09:06:07Z;-6.228206;36.5403264
Bird_1;2024-06-16T09:07:08Z;-6.2281292;36.5402656
Bird_1;2024-06-16T09:08:08Z;-6.2324948;36.539008
Bird_1;2024-06-16T09:09:06Z;-6.2376936;36.5369312
Bird_1;2024-06-16T09:10:06Z;-6.2427708;36.5336192
Bird_1;2024-06-16T09:11:07Z;-6.2481472;36.5311168
Bird_1;2024-06-16T09:12:07Z;-6.2529612;36.5290976
Bird_1;2024-06-16T09:13:07Z;-6.255158;36.5261408
Bird_1;2024-06-16T09:14:07Z;-6.2555868;36.526368
Bird_1;2024-06-16T09:15:07Z;-6.2560116;36.5259904
Bird_1;2024-06-16T09:16:07Z;-6.2582992;36.5254624
Bird_1;2024-06-16T09:17:08Z;-6.2606672;36.523808
Bird_1;2024-06-16T09:18:07Z;-6.259078;36.5239072
Bird_1;2024-06-16T09:19:08Z;-6.259676;36.5240416
Bird_1;2024-06-16T09:20:07Z;-6.2598144;36.525536
Bird_1;2024-06-16T09:21:06Z;-6.2563688;36.5288736
Bird_1;2024-06-16T09:22:07Z;-6.2498776;36.5326336
Bird_1;2024-06-16T09:23:08Z;-6.2422448;36.5348288
Bird_1;2024-06-16T09:24:08Z;-6.2346528;36.5371136
Bird_1;2024-06-16T09:25:07Z;-6.2279128;36.540368
Bird_1;2024-06-16T09:26:07Z;-6.2280428;36.540272
Bird_1;2024-06-16T09:27:08Z;-6.2280792;36.5402208
Bird_1;2024-06-16T09:28:08Z;-6.2281056;36.5402784
Bird_1;2024-06-16T09:29:07Z;-6.2281128;36.5402656
Bird_1;2024-06-16T09:30:08Z;-6.2281308;36.5402656
Bird_1;2024-06-16T09:31:07Z;-6.2280412;36.540256
Bird_1;2024-06-16T09:32:08Z;-6.22811;36.5402752
Bird_1;2024-06-16T09:33:08Z;-6.2280664;36.5402336
Bird_1;2024-06-16T09:34:08Z;-6.2281028;36.540256
Bird_1;2024-06-16T09:35:07Z;-6.2281844;36.5401856
Bird_1;2024-06-16T09:36:07Z;-6.2282108;36.5402272
Bird_1;2024-06-16T09:37:08Z;-6.2280852;36.5402592
Bird_1;2024-06-16T09:38:07Z;-6.2280976;36.5402592
Bird_1;2024-06-16T09:39:08Z;-6.2280316;36.540272
Bird_1;2024-06-16T09:40:07Z;-6.2280944;36.540288
Bird_1;2024-06-16T09:41:08Z;-6.2281364;36.5403296
Bird_1;2024-06-16T09:42:07Z;-6.2281076;36.5402464
Bird_1;2024-06-16T09:43:07Z;-6.2281204;36.5402752
Bird_1;2024-06-16T09:44:07Z;-6.2280796;36.540208
Bird_1;2024-06-16T09:45:07Z;-6.2280108;36.5402368
Bird_1;2024-06-16T09:46:31Z;-6.2280604;36.5402496
Bird_1;2024-06-16T09:47:07Z;-6.2285088;36.5405568
Bird_1;2024-06-16T09:48:06Z;-6.2279792;36.5403808
Bird_1;2024-06-16T09:49:06Z;-6.2280464;36.5402464
Bird_1;2024-06-16T09:50:06Z;-6.2280696;36.5402912
Bird_1;2024-06-16T09:51:06Z;-6.2278164;36.5400864
Bird_1;2024-06-16T09:52:06Z;-6.2284876;36.5402144
Bird_1;2024-06-16T09:53:06Z;-6.2281008;36.5402528
Bird_1;2024-06-16T09:54:06Z;-6.2282904;36.5402592
Bird_1;2024-06-16T09:55:07Z;-6.2280572;36.5402336
Bird_1;2024-06-16T09:56:06Z;-6.227976;36.540256
Bird_1;2024-06-16T09:57:06Z;-6.2280024;36.54024
Bird_1;2024-06-16T09:58:06Z;-6.2280608;36.5402688
Bird_1;2024-06-16T09:59:09Z;-6.2280436;36.5402912
Bird_1;2024-06-16T10:00:06Z;-6.2280316;36.5402368
Bird_1;2024-06-16T10:01:06Z;-6.2291956;36.5404768
Bird_1;2024-06-16T10:02:06Z;-6.2280512;36.5403968
Bird_1;2024-06-16T10:03:05Z;-6.2284504;36.5400544
Bird_1;2024-06-16T10:04:06Z;-6.2280596;36.5402208
Bird_1;2024-06-16T10:05:06Z;-6.2284096;36.5403776
Bird_1;2024-06-16T10:06:05Z;-6.2284436;36.5403072
Bird_1;2024-06-16T10:07:05Z;-6.2289448;36.5404288
Bird_1;2024-06-16T10:08:06Z;-6.2286768;36.5407232
Bird_1;2024-06-16T10:09:06Z;-6.2280384;36.5400192
Bird_1;2024-06-16T10:10:06Z;-6.2280148;36.54008
Bird_1;2024-06-16T10:11:05Z;-6.2280836;36.5402208
Bird_1;2024-06-16T10:12:06Z;-6.2280792;36.54024
Bird_1;2024-06-16T10:13:05Z;-6.2281408;36.5403872
Bird_1;2024-06-16T10:14:06Z;-6.2280256;36.5402496
Bird_1;2024-06-16T10:15:06Z;-6.2279624;36.5401024
Bird_1;2024-06-16T10:16:06Z;-6.2280148;36.5402752
Bird_1;2024-06-16T10:17:06Z;-6.2282504;36.5402496
Bird_1;2024-06-16T10:18:06Z;-6.2280348;36.540208
Bird_1;2024-06-16T10:19:06Z;-6.2280016;36.5402944
Bird_1;2024-06-16T10:20:07Z;-6.2280336;36.54024
Bird_1;2024-06-16T10:21:09Z;-6.2280492;36.5402208
Bird_1;2024-06-16T10:22:06Z;-6.228292;36.540272
Bird_1;2024-06-16T10:23:05Z;-6.2281532;36.5401792
Bird_1;2024-06-16T10:24:06Z;-6.227994;36.54032
Bird_1;2024-06-16T10:25:07Z;-6.2278928;36.5402272
Bird_1;2024-06-16T10:26:10Z;-6.2280332;36.54024
Bird_1;2024-06-16T10:27:10Z;-6.228042;36.54024
Bird_1;2024-06-16T10:28:06Z;-6.2284432;36.5405792
Bird_1;2024-06-16T10:29:06Z;-6.2280752;36.540416
Bird_1;2024-06-16T10:30:05Z;-6.2280308;36.5401024
Bird_1;2024-06-16T10:31:06Z;-6.2280392;36.5402528
Bird_1;2024-06-16T10:32:05Z;-6.2282508;36.5404928
Bird_1;2024-06-16T10:33:06Z;-6.2280428;36.5402848
Bird_1;2024-06-16T10:34:06Z;-6.2280448;36.5402496
Bird_1;2024-06-16T10:35:10Z;-6.2280312;36.5402848
Bird_1;2024-06-16T10:36:07Z;-6.2279932;36.5402176
Bird_1;2024-06-16T10:37:06Z;-6.2280356;36.5402592
Bird_1;2024-06-16T10:38:06Z;-6.2281476;36.5400576
Bird_1;2024-06-16T10:39:07Z;-6.2279764;36.5402304
Bird_1;2024-06-16T10:40:05Z;-6.228082;36.54024
Bird_1;2024-06-16T10:41:06Z;-6.2281968;36.5402784
Bird_1;2024-06-16T10:42:05Z;-6.2284072;36.540192
Bird_1;2024-06-16T10:43:06Z;-6.22812;36.5402464
Bird_1;2024-06-16T10:44:05Z;-6.2280592;36.5402272
Bird_1;2024-06-16T10:45:06Z;-6.2281336;36.540368
Bird_1;2024-06-16T10:46:07Z;-6.2280408;36.5402688
Bird_1;2024-06-16T10:47:06Z;-6.2280516;36.5403072
Bird_1;2024-06-16T10:48:05Z;-6.2280504;36.5403072
Bird_1;2024-06-16T10:49:06Z;-6.227756;36.540128
Bird_1;2024-06-16T10:50:06Z;-6.2280412;36.5402496
Bird_1;2024-06-16T10:51:05Z;-6.2281136;36.5402016
Bird_1;2024-06-16T10:52:06Z;-6.2280044;36.5402752
Bird_1;2024-06-16T10:53:06Z;-6.2277924;36.540256
Bird_1;2024-06-16T10:54:06Z;-6.2280744;36.5402464
Bird_1;2024-06-16T10:55:05Z;-6.2281232;36.540368
Bird_1;2024-06-16T10:56:06Z;-6.228044;36.540288
Bird_1;2024-06-16T10:57:06Z;-6.2280448;36.5402592
Bird_1;2024-06-16T10:58:06Z;-6.2281116;36.5403136
Bird_1;2024-06-16T10:59:05Z;-6.2280412;36.5402272
Bird_1;2024-06-16T11:00:07Z;-6.2280388;36.540272
Bird_1;2024-06-16T11:01:04Z;-6.2280632;36.54024
