CONT_ID	BIRD_ID	SEX	YEAR	MONTH	PERIOD	DATE	LON	LAT	company	SST	BAT	CHLA	Unique_ID	timestamp
6790	M180	m	2014	6	breed	09/06/2014	-11.90570409	-0.400206743	migrate	24.39708925	4062	0.321265127	27	2014-06-09 00:00:00
6791	M180	m	2014	6	breed	10/06/2014	-12.13075347	-0.461378453	migrate	24.61368049	4113	0.295549231	27	2014-06-10 00:00:00
6792	M180	m	2014	6	breed	10/06/2014	-11.85564385	0.763272255	migrate	25.19414586	3880	0.331196292	27	2014-06-10 00:00:00
6793	M180	m	2014	6	breed	11/06/2014	-12.33021135	1.281037486	migrate	25.50456879	5202	0.319025536	27	2014-06-11 00:00:00
6794	M180	m	2014	6	breed	11/06/2014	-16.05410853	-7.486786254	migrate	27.46421326	3792	0.104171269	27	2014-06-11 00:00:00
6795	M180	m	2014	6	breed	12/06/2014	-15.02848559	-9.901928261	migrate	26.53912714	3366	0.088225905	27	2014-06-12 00:00:00
6796	M180	m	2014	6	breed	12/06/2014	-13.00282694	-5.108169614	migrate	26.48263401	2942	0.164728572	27	2014-06-12 00:00:00
6797	M180	m	2014	6	breed	13/06/2014	-13.47663695	-3.988220331	migrate	26.11215771	3004	0.197324672	27	2014-06-13 00:00:00
6798	M180	m	2014	6	breed	13/06/2014	-14.20025018	-5.099196607	migrate	26.73343569	3538	0.152285106	27	2014-06-13 00:00:00
6799	M180	m	2014	6	breed	14/06/2014	-15.42364128	-2.227646351	migrate	25.50107985	3780	0.211843133	27	2014-06-14 00:00:00
6800	M180	m	2014	6	breed	14/06/2014	-15.6470429	-2.74901627	migrate	25.71149757	4462	0.210064098	27	2014-06-14 00:00:00
6801	M180	m	2014	6	breed	15/06/2014	-13.8706178	-6.91056451	migrate	26.95664884	3447	0.110818834	27	2014-06-15 00:00:00
6802	M180	m	2014	6	breed	15/06/2014	-13.34389701	-5.670516077	migrate	26.85596834	3443	0.146700368	27	2014-06-15 00:00:00
6803	M180	m	2014	6	breed	16/06/2014	-10.81737658	-12.15678651	migrate	25.04030327	3844	0.0808674	27	2014-06-16 00:00:00
6804	M180	m	2014	6	breed	16/06/2014	-10.79039582	-12.08583734	migrate	25.13657945	4031	0.080213843	27	2014-06-16 00:00:00
6805	M180	m	2014	6	breed	17/06/2014	-14.01285059	-5.140182312	migrate	26.79946874	3380	0.149829432	27	2014-06-17 00:00:00
6806	M180	m	2014	6	breed	17/06/2014	-14.485655	-6.242892054	migrate	27.016926	3520	0.128658677	27	2014-06-17 00:00:00
6807	M180	m	2014	6	breed	18/06/2014	-14.45848412	-6.303992096	migrate	27.0644964	3704	0.126749106	27	2014-06-18 00:00:00
6808	M180	m	2014	6	breed	18/06/2014	-13.93135066	-5.071408583	migrate	26.64033253	3443	0.149875781	27	2014-06-18 00:00:00
6809	M180	m	2014	6	breed	19/06/2014	-14.40403995	-3.968796653	migrate	25.98783707	3443	0.212276625	27	2014-06-19 00:00:00
6810	M180	m	2014	6	breed	19/06/2014	-18.8761101	-14.3552794	migrate	25.36575142	4444	0.058855246	27	2014-06-19 00:00:00
6811	M180	m	2014	6	breed	20/06/2014	-18.09897391	-15.55552867	migrate	24.89012289	4050	0.064750872	27	2014-06-20 00:00:00
6812	M180	m	2014	6	breed	20/06/2014	-13.82237836	-5.650668563	migrate	26.86268077	3399	0.142357237	27	2014-06-20 00:00:00
6813	M180	m	2014	6	breed	21/06/2014	-15.29493644	-1.648096139	migrate	25.23752635	3931	0.234257423	27	2014-06-21 00:00:00
6814	M180	m	2014	6	breed	21/06/2014	-15.26775729	-1.585247863	migrate	25.18362036	4086	0.236792461	27	2014-06-21 00:00:00
6815	M180	m	2014	6	breed	22/06/2014	-14.24077687	-3.967336342	migrate	25.88193918	3237	0.211743714	27	2014-06-22 00:00:00
6816	M180	m	2014	6	breed	22/06/2014	-14.71363114	-5.068940356	migrate	26.7864292	3708	0.145669467	27	2014-06-22 00:00:00
6817	M180	m	2014	6	breed	23/06/2014	-14.93659633	-4.550121981	migrate	26.56775137	3738	0.16746824	27	2014-06-23 00:00:00
6818	M180	m	2014	6	breed	23/06/2014	-14.65972133	-4.48828178	migrate	26.47883173	3344	0.164301457	27	2014-06-23 00:00:00
6819	M180	m	2014	6	breed	24/06/2014	-14.13298087	-5.134949956	migrate	26.85661502	3681	0.149130972	27	2014-06-24 00:00:00
6820	M180	m	2014	6	breed	24/06/2014	-13.35638653	-3.326031282	migrate	25.43114651	3480	0.256358505	27	2014-06-24 00:00:00
6821	M180	m	2014	6	breed	25/06/2014	-13.57976559	-2.226242121	migrate	24.8184248	3651	0.197338049	27	2014-06-25 00:00:00
6822	M180	m	2014	6	breed	25/06/2014	-13.55331568	-2.164887633	migrate	25.04022092	3535	0.198205191	27	2014-06-25 00:00:00
6823	M180	m	2014	6	breed	26/06/2014	-13.77697539	-1.645648346	migrate	25.69432132	3436	0.200113828	27	2014-06-26 00:00:00
6824	M180	m	2014	6	breed	26/06/2014	-13.75082991	-1.584532404	migrate	25.31698927	3469	0.195821109	27	2014-06-26 00:00:00
6825	M180	m	2014	6	breed	27/06/2014	-13.97481854	-1.06420112	migrate	25.02823389	5069	0.234700121	27	2014-06-27 00:00:00
6826	M180	m	2014	6	breed	27/06/2014	-12.94916828	1.306170586	migrate	25.86321298	4903	0.228781821	27	2014-06-27 00:00:00
6827	M180	m	2014	6	breed	28/06/2014	-12.92356793	1.250524002	migrate	25.91572804	5171	0.226876248	27	2014-06-28 00:00:00
6828	M180	m	2014	6	breed	28/06/2014	-13.89803261	-1.001464604	migrate	24.84922838	4118	0.274726809	27	2014-06-28 00:00:00
6829	M180	m	2014	6	breed	29/06/2014	-13.62289113	-1.05908389	migrate	24.79113881	4068	0.278258598	27	2014-06-29 00:00:00
6830	M180	m	2014	6	breed	29/06/2014	-13.59794341	-1.583218676	migrate	25.03441501	3323	0.203304144	27	2014-06-29 00:00:00
6831	M180	m	2014	6	breed	30/06/2014	-13.3232702	-2.226565904	migrate	24.98087692	3422	0.203257586	27	2014-06-30 00:00:00
6832	M180	m	2014	6	breed	30/06/2014	-13.79874666	-3.935511735	migrate	25.90484963	3163	0.213693668	27	2014-06-30 00:00:00
6833	M180	m	2014	7	breed	01/07/2014	-13.77455451	-3.995881035	migrate	24.26465206	3133	0.416731413	27	2014-07-01 00:00:00
6834	M180	m	2014	7	breed	01/07/2014	-13.75063665	-3.942649882	migrate	24.1247988	3124	0.456817683	27	2014-07-01 00:00:00
6835	M180	m	2014	7	breed	02/07/2014	-13.72700413	-4.00224431	migrate	24.22069997	3165	0.426062587	27	2014-07-02 00:00:00
6836	M180	m	2014	7	breed	02/07/2014	-13.20373238	-2.76398129	migrate	23.74030522	3512	0.404818066	27	2014-07-02 00:00:00
6837	M180	m	2014	7	breed	03/07/2014	-13.43067068	-1.635292574	migrate	23.07448223	2887	0.460604446	27	2014-07-03 00:00:00
6838	M180	m	2014	7	breed	03/07/2014	-14.15786509	-3.363175971	migrate	23.99026755	3443	0.415218232	27	2014-07-03 00:00:00
6839	M180	m	2014	7	breed	04/07/2014	-14.13548332	-2.823145049	migrate	23.51499956	3727	0.322769662	27	2014-07-04 00:00:00
6840	M180	m	2014	7	breed	04/07/2014	-14.11344053	-3.370081847	migrate	24.00510603	3452	0.418945394	27	2014-07-04 00:00:00
6841	M180	m	2014	7	breed	05/07/2014	-14.34171726	-2.228034893	migrate	23.56686917	3654	0.339187892	27	2014-07-05 00:00:00
6842	M180	m	2014	7	breed	05/07/2014	-14.32038371	-2.177402193	migrate	23.58511735	3602	0.35008629	27	2014-07-05 00:00:00
6843	M180	m	2014	7	breed	06/07/2014	-14.29941963	-2.228540772	migrate	23.58775587	3589	0.33086206	27	2014-07-06 00:00:00
6844	M180	m	2014	7	breed	06/07/2014	-14.27883496	-2.782109288	migrate	23.45717786	3774	0.337607919	27	2014-07-06 00:00:00
6845	M180	m	2014	7	breed	07/07/2014	-14.00866702	-2.833325817	migrate	23.65058928	3355	0.31645846	27	2014-07-07 00:00:00
6846	M180	m	2014	7	breed	07/07/2014	-13.98886961	-3.394490178	migrate	23.89628442	3865	0.438973988	27	2014-07-07 00:00:00
6847	M180	m	2014	7	breed	08/07/2014	-13.96948028	-2.837354979	migrate	23.64254401	3296	0.321402119	27	2014-07-08 00:00:00
6848	M180	m	2014	7	breed	08/07/2014	-13.20058655	-1.576272336	migrate	22.96470252	2718	0.639287325	27	2014-07-08 00:00:00
6849	M180	m	2014	7	breed	09/07/2014	-12.68209018	-2.841711536	migrate	23.55134779	3244	0.466253906	27	2014-07-09 00:00:00
6850	M180	m	2014	7	breed	09/07/2014	-13.16392727	-4.644676003	migrate	24.61347258	2876	0.429356271	27	2014-07-09 00:00:00
6851	M180	m	2014	7	breed	10/07/2014	-13.89618665	-2.231591236	migrate	23.32479909	3289	0.40832791	27	2014-07-10 00:00:00
6852	M180	m	2014	7	breed	10/07/2014	-14.1289499	-2.80688497	migrate	23.48063588	3740	0.321206812	27	2014-07-10 00:00:00
6853	M180	m	2014	7	breed	11/07/2014	-14.11219831	-2.232670254	migrate	23.39304222	3923	0.345279329	27	2014-07-11 00:00:00
6854	M180	m	2014	7	breed	11/07/2014	-14.09591605	-2.814245098	migrate	23.53694057	3648	0.316874065	27	2014-07-11 00:00:00
6855	M180	m	2014	7	breed	12/07/2014	-13.33017586	-4.106671842	migrate	24.13144468	3819	0.446017508	27	2014-07-12 00:00:00
6856	M180	m	2014	7	breed	12/07/2014	-14.56474954	-7.223354235	migrate	26.58801958	3850	0.133127256	27	2014-07-12 00:00:00
6857	M180	m	2014	7	breed	13/07/2014	-15.04988355	-6.015842051	migrate	25.89502093	4014	0.248816341	27	2014-07-13 00:00:00
6858	M180	m	2014	7	breed	13/07/2014	-14.78557941	-5.995423328	migrate	25.83416364	3914	0.244726502	27	2014-07-13 00:00:00
6859	M180	m	2014	7	breed	14/07/2014	-15.0217438	-5.409716911	migrate	25.78914597	3638	0.154752297	27	2014-07-14 00:00:00
6860	M180	m	2014	7	breed	14/07/2014	-14.50847877	-4.113009236	migrate	24.57443505	3703	0.393089084	27	2014-07-14 00:00:00
6861	M180	m	2014	7	breed	15/07/2014	-14.49569763	-4.154887627	migrate	24.66255129	3922	0.373965906	27	2014-07-15 00:00:00
6862	M180	m	2014	7	breed	15/07/2014	-13.48351132	-1.569827493	migrate	23.17449346	3182	0.45230926	27	2014-07-15 00:00:00
6863	M180	m	2014	7	breed	16/07/2014	-13.47179031	-1.599172057	migrate	23.123692	3047	0.463952757	27	2014-07-16 00:00:00
6864	M180	m	2014	7	breed	16/07/2014	-13.96058023	-2.859125565	migrate	23.66159232	3440	0.323526834	27	2014-07-16 00:00:00
6865	M180	m	2014	7	breed	17/07/2014	-13.94994897	-2.242925507	migrate	23.27699412	3134	0.340224648	27	2014-07-17 00:00:00
6866	M180	m	2014	7	breed	17/07/2014	-14.18985716	-3.522722273	migrate	23.9002132	3927	0.437946368	27	2014-07-17 00:00:00
6867	M180	m	2014	7	breed	18/07/2014	-14.93029996	-1.592450187	migrate	23.49267355	3794	0.386666379	27	2014-07-18 00:00:00
6868	M180	m	2014	7	breed	18/07/2014	-13.17143215	2.328379904	migrate	25.40676131	4959	0.172062806	27	2014-07-18 00:00:00
6869	M180	m	2014	7	breed	19/07/2014	-13.66302152	3.609178002	migrate	26.50309099	4606	0.17022384	27	2014-07-19 00:00:00
6870	M180	m	2014	7	breed	19/07/2014	-14.15518884	1.716310139	migrate	24.4191514	5144	0.499398261	27	2014-07-19 00:00:00
6871	M180	m	2014	7	breed	20/07/2014	-13.1479964	-0.921809987	migrate	22.93366282	4485	0.637331263	27	2014-07-20 00:00:00
6872	M180	m	2014	7	breed	20/07/2014	-13.3913375	-1.56656294	migrate	23.03116923	2638	0.40978201	27	2014-07-20 00:00:00
6873	M180	m	2014	7	breed	21/07/2014	-13.38527676	-1.582304297	migrate	23.02773271	2628	0.412304757	27	2014-07-21 00:00:00
6874	M180	m	2014	7	breed	21/07/2014	-13.87979456	-2.920052598	migrate	23.52464576	3883	0.349533459	27	2014-07-21 00:00:00
6875	M180	m	2014	7	breed	22/07/2014	-13.12494391	-4.306381588	migrate	24.4052756	3013	0.403920987	27	2014-07-22 00:00:00
6876	M180	m	2014	7	breed	22/07/2014	-14.12065051	-7.06898868	migrate	26.29318256	3572	0.16402196	27	2014-07-22 00:00:00
6877	M180	m	2014	7	breed	23/07/2014	-14.61697721	-5.02614654	migrate	25.74113625	3691	0.165266337	27	2014-07-23 00:00:00
6878	M180	m	2014	7	breed	23/07/2014	-14.36392641	-4.339987189	migrate	24.87303415	3898	0.369821976	27	2014-07-23 00:00:00
6879	M180	m	2014	7	breed	24/07/2014	-14.36148169	-4.361867692	migrate	24.80023671	3796	0.369687588	27	2014-07-24 00:00:00
6880	M180	m	2014	7	breed	24/07/2014	-14.60964862	-5.077691152	migrate	25.69629744	3689	0.170408949	27	2014-07-24 00:00:00
6881	M180	m	2014	7	breed	25/07/2014	-14.3584363	-5.811252347	migrate	25.44903563	3835	0.249413952	27	2014-07-25 00:00:00
6882	M180	m	2014	7	breed	25/07/2014	-13.85784176	-4.406977296	migrate	24.74096195	3919	0.257555663	27	2014-07-25 00:00:00
6883	M180	m	2014	7	breed	26/07/2014	-14.10786651	-2.991508233	migrate	23.73875676	3797	0.357309472	27	2014-07-26 00:00:00
6884	M180	m	2014	7	breed	26/07/2014	-15.10852053	-6.614323157	migrate	25.83470903	3913	0.229338003	27	2014-07-26 00:00:00
6885	M180	m	2014	7	breed	27/07/2014	-15.10979819	-5.912909194	migrate	25.88654205	3975	0.237687135	27	2014-07-27 00:00:00
6886	M180	m	2014	7	breed	27/07/2014	-14.11169082	-3.750465118	migrate	24.23731743	3886	0.484491401	27	2014-07-27 00:00:00
6887	M180	m	2014	7	breed	28/07/2014	-14.36422484	-2.290486912	migrate	23.62670728	3671	0.314439319	27	2014-07-28 00:00:00
6888	M180	m	2014	7	breed	28/07/2014	-14.86739547	-3.780855844	migrate	24.1839079	4077	0.386439885	27	2014-07-28 00:00:00
6889	M180	m	2014	7	breed	29/07/2014	-14.87118933	-3.04001027	migrate	23.7717608	3905	0.34443782	27	2014-07-29 00:00:00
6890	M180	m	2014	7	breed	29/07/2014	-14.12559553	-1.569866823	migrate	23.36734235	3859	0.497089522	27	2014-07-29 00:00:00
6891	M180	m	2014	7	breed	30/07/2014	-14.38065895	-0.061550498	migrate	23.35550773	4228	0.367077103	27	2014-07-30 00:00:00
6892	M180	m	2014	7	breed	30/07/2014	-14.88636569	-2.327727537	migrate	23.55136154	3468	0.325853689	27	2014-07-30 00:00:00
6893	M180	m	2014	7	breed	31/07/2014	-14.39267261	-3.843581047	migrate	24.28665215	3758	0.43809165	27	2014-07-31 00:00:00
6894	M180	m	2014	7	breed	31/07/2014	-14.14961973	-3.882265235	migrate	24.22610907	3629	0.44801021	27	2014-07-31 00:00:00
6895	M180	m	2014	8	breed	01/08/2014	-14.15720953	-3.098590391	migrate	23.7321358	3971	0.485542299	27	2014-08-01 00:00:00
6896	M180	m	2014	8	breed	01/08/2014	-14.66545626	-5.492574324	migrate	23.83732959	3894	0.267060472	27	2014-08-01 00:00:00
6897	M180	m	2014	8	breed	02/08/2014	-15.17433919	-3.910321045	migrate	23.99962608	3908	0.428826809	27	2014-08-02 00:00:00
6898	M180	m	2014	8	breed	02/08/2014	-15.18383046	-4.757927733	migrate	24.55309337	3659	0.27172154	27	2014-08-02 00:00:00
6899	M180	m	2014	8	breed	03/08/2014	-15.19395284	-3.946664627	migrate	23.88823463	3947	0.439874571	27	2014-08-03 00:00:00
6900	M180	m	2014	8	breed	03/08/2014	-15.2047053	-4.813153056	migrate	24.60561945	3572	0.28148964	27	2014-08-03 00:00:00
6901	M180	m	2014	8	breed	04/08/2014	-14.71605409	-5.622410702	migrate	23.92168865	4067	0.317179219	27	2014-08-04 00:00:00
6902	M180	m	2014	8	breed	04/08/2014	-13.47797533	-1.585244447	migrate	23.10758681	3160	0.812656794	27	2014-08-04 00:00:00
6903	M180	m	2014	8	breed	05/08/2014	-12.24051377	-5.69113297	migrate	24.15317807	3092	0.335055189	27	2014-08-05 00:00:00
6904	M180	m	2014	8	breed	05/08/2014	-13.25383688	-9.151116706	migrate	24.73276778	2126	0.129092168	27	2014-08-05 00:00:00
6905	M180	m	2014	8	breed	06/08/2014	-15.26786773	-2.383281645	migrate	23.40904654	3613	0.457116381	27	2014-08-06 00:00:00
6906	M180	m	2014	8	breed	06/08/2014	-14.78232642	-1.594172983	migrate	23.16903427	4087	0.367629825	27	2014-08-06 00:00:00
6907	M180	m	2014	8	breed	07/08/2014	-13.79735603	-4.977431378	migrate	23.93660921	3388	0.466347613	27	2014-08-07 00:00:00
6908	M180	m	2014	8	breed	07/08/2014	-13.31303833	-4.19544383	migrate	24.09910638	3930	0.462683822	27	2014-08-07 00:00:00
6909	M180	m	2014	8	breed	08/08/2014	-13.82942173	-2.414750593	migrate	23.32953873	3667	0.561548423	27	2014-08-08 00:00:00
6910	M180	m	2014	8	breed	08/08/2014	-14.09639396	-3.366210893	migrate	23.72857219	3444	0.428945508	27	2014-08-08 00:00:00
6911	M180	m	2014	8	breed	09/08/2014	-14.61399862	-0.663626211	migrate	22.90033684	3560	0.579204018	27	2014-08-09 00:00:00
6912	M180	m	2014	8	breed	09/08/2014	-14.63215832	-0.720505232	migrate	22.96477412	3632	0.565160626	27	2014-08-09 00:00:00
6913	M180	m	2014	8	breed	10/08/2014	-12.15065284	-9.78364028	migrate	23.86556252	1791	0.127216652	27	2014-08-10 00:00:00
6914	M180	m	2014	8	breed	10/08/2014	-12.92008154	-12.73922226	migrate	23.5875622	3139	0.086143364	27	2014-08-10 00:00:00
6915	M180	m	2014	8	breed	11/08/2014	-14.19016378	-7.13730776	migrate	24.49742875	3554	0.177364749	27	2014-08-11 00:00:00
6916	M180	m	2014	8	breed	11/08/2014	-13.96066875	-6.330145905	migrate	24.33927135	3538	0.190519706	27	2014-08-11 00:00:00
6917	M180	m	2014	8	breed	12/08/2014	-14.73187558	-2.4949601	migrate	23.45557461	3716	0.56079502	27	2014-08-12 00:00:00
6918	M180	m	2014	8	breed	12/08/2014	-14.00348385	0.253882618	migrate	23.27880013	4441	0.661406707	27	2014-08-12 00:00:00
6919	M180	m	2014	8	breed	13/08/2014	-13.52569452	-0.598699072	migrate	22.88582583	3861	0.488727128	27	2014-08-13 00:00:00
6920	M180	m	2014	8	breed	13/08/2014	-13.79856957	-1.648058934	migrate	23.26652964	3482	0.776106608	27	2014-08-13 00:00:00
6921	M180	m	2014	8	non_breed	14/08/2014	-12.82184828	-5.526375162	migrate	24.07366304	3269	0.254185298	27	2014-08-14 00:00:00
6922	M180	m	2014	8	non_breed	14/08/2014	-12.59578351	-5.674944679	migrate	24.13781566	3450	0.343231209	27	2014-08-14 00:00:00
6923	M180	m	2014	8	non_breed	15/08/2014	-11.8702051	-7.678568297	migrate	24.40792155	2880	0.286673689	27	2014-08-15 00:00:00
6924	M180	m	2014	8	non_breed	15/08/2014	-11.14517367	-4.749470097	migrate	23.66811161	3639	0.37328936	27	2014-08-15 00:00:00
6925	M180	m	2014	8	non_breed	16/08/2014	-13.6711518	5.447348176	migrate	26.81771544	4674	NA	27	2014-08-16 00:00:00
6926	M180	m	2014	8	non_breed	16/08/2014	-13.94735555	3.437304868	migrate	26.82310807	4750	NA	27	2014-08-16 00:00:00
6927	M180	m	2014	8	non_breed	17/08/2014	-13.22394648	0.514493955	migrate	23.67745352	3992	0.577542324	27	2014-08-17 00:00:00
6928	M180	m	2014	8	non_breed	17/08/2014	-13.00113918	0.4223317	migrate	23.36674831	4032	0.760994596	27	2014-08-17 00:00:00
6929	M180	m	2014	8	non_breed	18/08/2014	-12.27877664	-1.589061066	migrate	23.00360703	3904	0.86102958	27	2014-08-18 00:00:00
6930	M180	m	2014	8	non_breed	18/08/2014	-12.80712596	-3.927478486	migrate	23.90025746	2629	0.364633893	27	2014-08-18 00:00:00
6931	M180	m	2014	8	non_breed	19/08/2014	-11.83574825	-8.375120586	migrate	24.27265204	3004	0.240520236	27	2014-08-19 00:00:00
6932	M180	m	2014	8	non_breed	19/08/2014	-11.86503485	-8.616248329	migrate	24.3334238	2989	0.159987498	27	2014-08-19 00:00:00
6933	M180	m	2014	8	non_breed	20/08/2014	-12.39490437	-6.234333721	migrate	24.34768663	3021	0.266849025	27	2014-08-20 00:00:00
6934	M180	m	2014	8	non_breed	20/08/2014	-10.67488816	0.541001029	migrate	22.61461227	4616	0.610298898	27	2014-08-20 00:00:00
6935	M180	m	2014	8	non_breed	21/08/2014	-10.20556447	-0.455184694	migrate	22.55471229	3921	0.809326454	27	2014-08-21 00:00:00
6936	M180	m	2014	8	non_breed	21/08/2014	-10.23680545	-0.593334101	migrate	22.55914962	4102	0.601102148	27	2014-08-21 00:00:00
6937	M180	m	2014	8	non_breed	22/08/2014	-10.26851951	-0.435812396	migrate	22.50786391	3912	0.770363331	27	2014-08-22 00:00:00
6938	M180	m	2014	8	non_breed	22/08/2014	-11.55092479	-6.794727274	migrate	24.48594067	3017	0.282249917	27	2014-08-22 00:00:00
6939	M180	m	2014	8	non_breed	23/08/2014	-11.58356734	-6.716052456	migrate	24.4056363	3199	0.284291381	27	2014-08-23 00:00:00
6940	M180	m	2014	8	non_breed	23/08/2014	-11.11656933	-4.390804064	migrate	23.59078531	3527	0.37118951	27	2014-08-23 00:00:00
6941	M180	m	2014	8	non_breed	24/08/2014	-10.1499198	-8.230388459	migrate	24.38302106	3925	0.301414089	27	2014-08-24 00:00:00
6942	M180	m	2014	8	non_breed	24/08/2014	-8.683607729	-0.561911686	migrate	22.29390358	3927	0.75701182	27	2014-08-24 00:00:00
6943	M180	m	2014	8	non_breed	25/08/2014	-8.96805502	2.223041715	migrate	25.69717478	4761	NA	27	2014-08-25 00:00:00
6944	M180	m	2014	8	non_breed	25/08/2014	-10.00307198	-4.631993796	migrate	23.56704273	3496	0.297082027	27	2014-08-25 00:00:00
6945	M180	m	2014	8	non_breed	26/08/2014	-10.03831117	-3.102658283	migrate	23.13586996	4327	0.48273108	27	2014-08-26 00:00:00
6946	M180	m	2014	8	non_breed	26/08/2014	-10.82410659	-9.109157849	migrate	24.28327984	3517	0.249153732	27	2014-08-26 00:00:00
6947	M180	m	2014	8	non_breed	27/08/2014	-11.36025397	-6.088866408	migrate	24.2410219	2183	0.327295554	27	2014-08-27 00:00:00
6948	M180	m	2014	8	non_breed	27/08/2014	-10.39648935	-1.977085473	migrate	22.7872759	3708	0.302063098	27	2014-08-27 00:00:00
6949	M180	m	2014	8	non_breed	28/08/2014	-10.18325757	-3.266436101	migrate	23.23282803	3481	0.423146557	27	2014-08-28 00:00:00
6950	M180	m	2014	8	non_breed	28/08/2014	-10.22045147	-3.542691179	migrate	23.38327865	4157	0.24667382	27	2014-08-28 00:00:00
6951	M180	m	2014	8	non_breed	29/08/2014	-11.50827392	4.15314008	migrate	27.14963917	4147	0.145433516	27	2014-08-29 00:00:00
6952	M180	m	2014	8	non_breed	29/08/2014	-11.54619504	2.540457997	migrate	25.02389936	4532	0.171901594	27	2014-08-29 00:00:00
6953	M180	m	2014	8	non_breed	30/08/2014	-13.33483969	14.12855978	migrate	NA	NA	NA	27	2014-08-30 00:00:00
6954	M180	m	2014	8	non_breed	30/08/2014	-14.62372429	7.22572808	migrate	26.65476337	4105	0.210618148	27	2014-08-30 00:00:00
6955	M180	m	2014	8	non_breed	31/08/2014	-14.16256579	4.555680674	migrate	27.12904581	4812	NA	27	2014-08-31 00:00:00
6956	M180	m	2014	8	non_breed	31/08/2014	-14.70194834	-0.494839786	migrate	23.00810385	3562	0.604783543	27	2014-08-31 00:00:00
6957	M180	m	2014	9	non_breed	01/09/2014	-13.99137174	-5.498872915	migrate	23.96123925	3859	0.661365034	27	2014-09-01 00:00:00
6958	M180	m	2014	9	non_breed	01/09/2014	-13.28109884	-2.264658042	migrate	23.67547843	3168	0.310092121	27	2014-09-01 00:00:00
6959	M180	m	2014	9	non_breed	02/09/2014	-14.82162488	8.308520146	migrate	28.04531794	3302	0.277751023	27	2014-09-02 00:00:00
6960	M180	m	2014	9	non_breed	02/09/2014	-15.61227502	3.135682619	migrate	26.00148771	4798	NA	27	2014-09-02 00:00:00
6961	M180	m	2014	9	non_breed	03/09/2014	-15.65303613	5.288500188	migrate	27.78247052	4962	NA	27	2014-09-03 00:00:00
6962	M180	m	2014	9	non_breed	03/09/2014	-14.94389569	8.651786134	migrate	27.85933078	3059	NA	27	2014-09-03 00:00:00
6963	M180	m	2014	9	non_breed	04/09/2014	-14.98518668	10.8422594	migrate	28.82940516	NA	NA	27	2014-09-04 00:00:00
6964	M180	m	2014	9	non_breed	04/09/2014	-15.77690305	5.428259953	migrate	27.67900702	4952	NA	27	2014-09-04 00:00:00
6965	M180	m	2014	9	non_breed	05/09/2014	-16.31880535	9.609127497	migrate	28.13999225	192	0.343695736	27	2014-09-05 00:00:00
6966	M180	m	2014	9	non_breed	05/09/2014	-15.8607078	13.1504333	migrate	NA	NA	NA	27	2014-09-05 00:00:00
6967	M180	m	2014	9	non_breed	06/09/2014	-14.90271462	8.212867278	migrate	28.56575778	3660	NA	27	2014-09-06 00:00:00
6968	M180	m	2014	9	non_breed	06/09/2014	-14.94516958	8.123289404	migrate	29.23069784	3745	0.247657601	27	2014-09-06 00:00:00
6969	M180	m	2014	9	non_breed	07/09/2014	-15.48794763	12.60789553	migrate	NA	NA	NA	27	2014-09-07 00:00:00
6970	M180	m	2014	9	non_breed	07/09/2014	-15.53080222	10.66688987	migrate	28.64656494	18	3.153924473	27	2014-09-07 00:00:00
6971	M180	m	2014	9	non_breed	08/09/2014	-15.82390168	15.23384228	migrate	NA	NA	NA	27	2014-09-08 00:00:00
6972	M180	m	2014	9	non_breed	08/09/2014	-15.86711677	13.36941033	migrate	NA	NA	NA	27	2014-09-08 00:00:00
6973	M180	m	2014	9	non_breed	09/09/2014	-15.9104973	16.08350928	migrate	NA	NA	NA	27	2014-09-09 00:00:00
6974	M180	m	2014	9	non_breed	09/09/2014	-15.45391233	18.18737281	migrate	NA	NA	NA	27	2014-09-09 00:00:00
6975	M180	m	2014	10	non_breed	06/10/2014	4.791424221	-12.42521762	migrate	18.62944608	5497	NA	27	2014-10-06 00:00:00
6976	M180	m	2014	10	non_breed	06/10/2014	4.254775511	-7.182453805	migrate	21.8813996	5146	NA	27	2014-10-06 00:00:00
6977	M180	m	2014	10	non_breed	07/10/2014	4.218647657	-7.290827257	migrate	21.36142338	5166	NA	27	2014-10-07 00:00:00
6978	M180	m	2014	10	non_breed	07/10/2014	3.682850177	-2.057387158	migrate	25.22072146	4297	0.173623049	27	2014-10-07 00:00:00
6979	M180	m	2014	10	non_breed	08/10/2014	4.397737947	2.552142796	migrate	26.59578273	3794	0.206267265	27	2014-10-08 00:00:00
6980	M180	m	2014	10	non_breed	08/10/2014	4.612975162	0.419203399	migrate	26.0184329	4001	0.158163877	27	2014-10-08 00:00:00
6981	M180	m	2014	10	non_breed	09/10/2014	4.578623157	-2.139938281	migrate	25.27318963	4117	0.165701739	27	2014-10-09 00:00:00
6982	M180	m	2014	10	non_breed	09/10/2014	5.044834099	-3.885988255	migrate	24.8278863	4762	0.412653583	27	2014-10-09 00:00:00
6983	M180	m	2014	10	non_breed	10/10/2014	4.511337656	-9.849228493	migrate	21.38789165	5453	0.229818635	27	2014-10-10 00:00:00
6984	M180	m	2014	10	non_breed	10/10/2014	4.478424098	-9.337551678	migrate	21.7473659	5397	NA	27	2014-10-10 00:00:00
6985	M180	m	2014	10	non_breed	11/10/2014	4.696054495	-7.550630007	migrate	21.93675294	5214	NA	27	2014-10-11 00:00:00
