FID	BIRD_ID	YEAR	MONTH	DATE_	TIME	TYPE	LON	LAT	QUALITY	DEP	SST	CHLA	dist_col	STAGE	ID	timestamp
3499	PF0144	2008	12	27/12/2008	7:51:17 AM	UNKNOWN	-45.29	-26.81	0	-2250	24.05148	0.08892	7250.796683	NOT_BREEDING	15	2008-12-27 07:51:17
3500	PF0144	2008	12	27/12/2008	10:12:51 PM	UNKNOWN	-46.04	-24.56	0	-60	23.49365	0.355676	7062.67854	NOT_BREEDING	15	2008-12-27 22:12:51
3501	PF0144	2008	12	28/12/2008	7:57:15 AM	UNKNOWN	-46.37	-24.45	0	-31	23.59618	0.456189	7067.468978	NOT_BREEDING	15	2008-12-28 07:57:15
3502	PF0144	2008	12	28/12/2008	10:16:27 PM	UNKNOWN	-43.67	-28.02	0	-3458	23.5969	0.061971	7302.188303	NOT_BREEDING	15	2008-12-28 22:16:27
3503	PF0144	2008	12	29/12/2008	7:35:42 AM	UNKNOWN	-43.47	-29.28	0	-3959	22.68918	0.073807	7421.033017	NOT_BREEDING	15	2008-12-29 07:35:42
3504	PF0144	2008	12	29/12/2008	10:15:49 PM	UNKNOWN	-44.55	-28.04	0	-3417	23.03549	0.074366	7341.215131	NOT_BREEDING	15	2008-12-29 22:15:49
3505	PF0144	2008	12	30/12/2008	7:44:19 AM	UNKNOWN	-42.08	-26.47	0	-2381	23.87008	0.061944	7080.336963	NOT_BREEDING	15	2008-12-30 07:44:19
3506	PF0144	2008	12	30/12/2008	9:57:00 PM	UNKNOWN	-42.25	-23.49	0	-143	24.53689	0.170362	6785.890384	NOT_BREEDING	15	2008-12-30 21:57:00
3507	PF0144	2008	12	31/12/2008	7:45:42 AM	UNKNOWN	-45.3	-25.13	0	-108	24.48311	0.117616	7084.645486	NOT_BREEDING	15	2008-12-31 07:45:42
3508	PF0144	2009	1	01/01/2009	10:12:54 PM	UNKNOWN	-45.71	-22.05	0	849	-9999	-9999	6800.453993	NOT_BREEDING	15	2009-01-01 22:12:54
3509	PF0144	2009	1	02/01/2009	7:59:24 AM	UNKNOWN	-45.13	-23.86	0	-22	25.45967	0.37981	6951.175727	NOT_BREEDING	15	2009-01-02 07:59:24
3510	PF0144	2009	1	02/01/2009	10:09:09 PM	UNKNOWN	-45.94	-22.28	0	879	-9999	-9999	6834.145877	NOT_BREEDING	15	2009-01-02 22:09:09
3511	PF0144	2009	1	03/01/2009	8:05:54 AM	UNKNOWN	-47.53	-22.85	0	608	-9999	-9999	6968.163951	NOT_BREEDING	15	2009-01-03 08:05:54
3512	PF0144	2009	1	04/01/2009	10:16:27 PM	UNKNOWN	-44.42	-24.41	0	-214	25.76654	0.251859	6973.294169	NOT_BREEDING	15	2009-01-04 22:16:27
3513	PF0144	2009	1	05/01/2009	7:48:18 AM	UNKNOWN	-44.85	-27.77	0	-3174	24.63583	0.070957	7327.105756	NOT_BREEDING	15	2009-01-05 07:48:18
3514	PF0144	2009	1	05/01/2009	10:20:49 PM	UNKNOWN	-48.34	-24.31	0	850	-9999	-9999	7149.955142	NOT_BREEDING	15	2009-01-05 22:20:49
3515	PF0144	2009	1	06/01/2009	8:16:09 AM	UNKNOWN	-48.07	-22.47	0	847	-9999	-9999	6958.808192	NOT_BREEDING	15	2009-01-06 08:16:09
3516	PF0144	2009	1	06/01/2009	10:19:36 PM	UNKNOWN	-45.59	-25.36	0	-183	25.24313	0.206608	7120.663178	NOT_BREEDING	15	2009-01-06 22:19:36
3517	PF0144	2009	1	07/01/2009	7:56:19 AM	UNKNOWN	-45.52	-26.77	0	-2128	25.322	0.072132	7257.081209	NOT_BREEDING	15	2009-01-07 07:56:19
3518	PF0144	2009	1	07/01/2009	10:19:51 PM	UNKNOWN	-45.33	-27.03	0	-2330	25.05528	0.072339	7274.424548	NOT_BREEDING	15	2009-01-07 22:19:51
3519	PF0144	2009	1	08/01/2009	7:54:50 AM	UNKNOWN	-45.65	-27.47	0	-2374	24.79931	0.077123	7332.296223	NOT_BREEDING	15	2009-01-08 07:54:50
3520	PF0144	2009	1	08/01/2009	10:23:18 PM	UNKNOWN	-45.87	-27.73	0	-2391	25.10834	0.066198	7367.850007	NOT_BREEDING	15	2009-01-08 22:23:18
3521	PF0144	2009	1	09/01/2009	7:56:31 AM	UNKNOWN	-45.17	-27.48	0	-2592	24.70251	0.072757	7312.120445	NOT_BREEDING	15	2009-01-09 07:56:31
3522	PF0144	2009	1	09/01/2009	10:18:35 PM	UNKNOWN	-46.36	-25.35	0	-97	25.32272	0.167737	7155.358562	NOT_BREEDING	15	2009-01-09 22:18:35
3523	PF0144	2009	1	10/01/2009	8:06:04 AM	UNKNOWN	-45.82	-24.63	0	-64	24.68602	0.327549	7059.264612	NOT_BREEDING	15	2009-01-10 08:06:04
3524	PF0144	2009	1	10/01/2009	10:15:03 PM	UNKNOWN	-46.41	-23.32	0	1073	-9999	-9999	6958.710024	NOT_BREEDING	15	2009-01-10 22:15:03
3525	PF0144	2009	1	11/01/2009	8:10:48 AM	UNKNOWN	-46	-22.97	0	872	-9999	-9999	6904.649897	NOT_BREEDING	15	2009-01-11 08:10:48
3526	PF0144	2009	1	11/01/2009	10:12:35 PM	UNKNOWN	-44.37	-24.67	0	-503	26.54449	0.108195	6996.930059	NOT_BREEDING	15	2009-01-11 22:12:35
3527	PF0144	2009	1	12/01/2009	7:57:43 AM	UNKNOWN	-45.54	-26.4	0	-1623	25.35427	0.07014	7221.306608	NOT_BREEDING	15	2009-01-12 07:57:43
3528	PF0144	2009	1	12/01/2009	10:22:43 PM	UNKNOWN	-46.52	-26.74	0	-356	25.71062	0.111007	7299.498019	NOT_BREEDING	15	2009-01-12 22:22:43
3529	PF0144	2009	1	13/01/2009	8:05:34 AM	UNKNOWN	-44.9	-25.6	0	-1386	26.12791	0.074479	7113.180635	NOT_BREEDING	15	2009-01-13 08:05:34
3530	PF0144	2009	1	13/01/2009	10:10:34 PM	UNKNOWN	-45.97	-22.22	0	909	-9999	-9999	6829.730359	NOT_BREEDING	15	2009-01-13 22:10:34
3531	PF0144	2009	1	14/01/2009	8:14:08 AM	UNKNOWN	-46.86	-22.34	0	693	-9999	-9999	6885.212573	NOT_BREEDING	15	2009-01-14 08:14:08
3532	PF0144	2009	1	14/01/2009	10:18:22 PM	UNKNOWN	-45.89	-24.91	0	-53	24.80146	0.280082	7090.115292	NOT_BREEDING	15	2009-01-14 22:18:22
3533	PF0144	2009	1	15/01/2009	8:06:24 AM	UNKNOWN	-46.63	-26.1	0	-138	25.54929	0.13995	7241.66237	NOT_BREEDING	15	2009-01-15 08:06:24
3534	PF0144	2009	1	15/01/2009	10:25:03 PM	UNKNOWN	-46.85	-26.87	0	-194	25.56578	0.112997	7327.51635	NOT_BREEDING	15	2009-01-15 22:25:03
3535	PF0144	2009	1	16/01/2009	8:08:08 AM	UNKNOWN	-46.23	-26.68	0	-539	25.84398	0.071988	7280.287927	NOT_BREEDING	15	2009-01-16 08:08:08
3536	PF0144	2009	1	16/01/2009	10:20:49 PM	UNKNOWN	-46.7	-25.41	0	-79	25.4231	0.163543	7177.234826	NOT_BREEDING	15	2009-01-16 22:20:49
3537	PF0144	2009	1	17/01/2009	8:11:50 AM	UNKNOWN	-44.46	-24.14	0	-87	26.48139	0.236797	6948.246852	NOT_BREEDING	15	2009-01-17 08:11:50
3538	PF0144	2009	1	18/01/2009	10:19:09 PM	UNKNOWN	-44.56	-24.41	0	-160	25.13128	0.295346	6979.609173	NOT_BREEDING	15	2009-01-18 22:19:09
3539	PF0144	2009	1	19/01/2009	7:57:43 AM	UNKNOWN	-42.05	-27.37	0	-2952	24.51323	0.070554	7170.544301	NOT_BREEDING	15	2009-01-19 07:57:43
3540	PF0144	2009	1	20/01/2009	10:11:33 PM	UNKNOWN	-43.29	-25.04	0	-2077	25.83251	0.072337	6986.500499	NOT_BREEDING	15	2009-01-20 22:11:33
3541	PF0144	2009	1	21/01/2009	7:56:25 AM	UNKNOWN	-43.85	-28.13	0	-3527	24.99146	0.06171	7320.740939	NOT_BREEDING	15	2009-01-21 07:56:25
3542	PF0144	2009	1	21/01/2009	10:16:39 PM	UNKNOWN	-45.24	-27.16	0	-2658	24.95705	0.067293	7283.364707	NOT_BREEDING	15	2009-01-21 22:16:39
3543	PF0144	2009	1	22/01/2009	8:07:28 AM	UNKNOWN	-44.75	-26.4	0	-2409	25.19581	0.069649	7186.127485	NOT_BREEDING	15	2009-01-22 08:07:28
3544	PF0144	2009	1	22/01/2009	10:13:18 PM	UNKNOWN	-43.91	-26.96	0	-2657	24.80433	0.059525	7205.754799	NOT_BREEDING	15	2009-01-22 22:13:18
3545	PF0144	2009	1	23/01/2009	8:00:48 AM	UNKNOWN	-44.4	-28.02	0	-3444	24.75629	0.058413	7332.832971	NOT_BREEDING	15	2009-01-23 08:00:48
3546	PF0144	2009	1	23/01/2009	10:17:43 PM	UNKNOWN	-46.26	-26.26	0	-392	25.59948	0.129215	7240.261169	NOT_BREEDING	15	2009-01-23 22:17:43
3547	PF0144	2009	1	24/01/2009	8:15:41 AM	UNKNOWN	-47.36	-26.13	0	-85	25.9164	0.145873	7278.953265	NOT_BREEDING	15	2009-01-24 08:15:41
3548	PF0144	2009	1	24/01/2009	10:27:00 PM	UNKNOWN	-47.16	-27.98	0	-270	25.16856	0.096192	7450.81857	NOT_BREEDING	15	2009-01-24 22:27:00
3549	PF0144	2009	1	25/01/2009	8:14:08 AM	UNKNOWN	-46.3	-27.93	0	-2197	25.04094	0.074212	7406.855388	NOT_BREEDING	15	2009-01-25 08:14:08
3550	PF0144	2009	1	25/01/2009	10:20:34 PM	UNKNOWN	-46.75	-26.2	0	-124	25.84111	0.131151	7257.08025	NOT_BREEDING	15	2009-01-25 22:20:34
3551	PF0144	2009	1	26/01/2009	8:17:43 AM	UNKNOWN	-46.86	-26.34	0	-143	25.14777	0.129547	7275.956792	NOT_BREEDING	15	2009-01-26 08:17:43
3552	PF0144	2009	1	26/01/2009	10:21:55 PM	UNKNOWN	-46.61	-26.93	0	-307	25.65111	0.104908	7322.336967	NOT_BREEDING	15	2009-01-26 22:21:55
3553	PF0144	2009	1	27/01/2009	8:15:42 AM	UNKNOWN	-46.83	-27.57	0	-1019	25.65469	0.080683	7395.395953	NOT_BREEDING	15	2009-01-27 08:15:42
3554	PF0144	2009	1	30/01/2009	8:15:00 AM	UNKNOWN	-45.15	-27.78	0	-2956	24.89108	0.058047	7341.115418	NOT_BREEDING	15	2009-01-30 08:15:00
3555	PF0144	2009	1	30/01/2009	10:12:29 PM	UNKNOWN	-46.68	-23.74	0	781	-9999	-9999	7012.836307	NOT_BREEDING	15	2009-01-30 22:12:29
3556	PF0144	2009	1	31/01/2009	8:27:16 AM	UNKNOWN	-46.19	-22.67	0	1086	-9999	-9999	6884.461796	NOT_BREEDING	15	2009-01-31 08:27:16
3557	PF0144	2009	1	31/01/2009	10:08:53 PM	UNKNOWN	-43.67	-26	0	-2206	25.30981	0.061649	7099.190733	NOT_BREEDING	15	2009-01-31 22:08:53
3558	PF0144	2009	2	01/02/2009	8:07:05 AM	UNKNOWN	-44.86	-28.81	0	-3599	25.16283	0.069665	7431.414201	NOT_BREEDING	15	2009-02-01 08:07:05
3559	PF0144	2009	2	01/02/2009	10:18:45 PM	UNKNOWN	-45.77	-29.29	0	-2807	25.4568	0.057036	7518.281821	NOT_BREEDING	15	2009-02-01 22:18:45
3560	PF0144	2009	2	02/02/2009	8:14:20 AM	UNKNOWN	-46.38	-29.52	0	-2440	25.47974	-9999	7567.673131	NOT_BREEDING	15	2009-02-02 08:14:20
3561	PF0144	2009	2	02/02/2009	10:23:55 PM	UNKNOWN	-46.56	-30.21	0	-2466	25.07822	-9999	7643.855338	NOT_BREEDING	15	2009-02-02 22:23:55
3562	PF0144	2009	2	03/02/2009	8:15:45 AM	UNKNOWN	-44.47	-29.21	0	-3678	25.25389	0.071226	7455.048711	NOT_BREEDING	15	2009-02-03 08:15:45
3563	PF0144	2009	2	03/02/2009	10:07:29 PM	UNKNOWN	-45.11	-24.95	0	-106	27.01484	0.156022	7058.154686	NOT_BREEDING	15	2009-02-03 22:07:29
3564	PF0144	2009	2	04/02/2009	8:20:48 AM	UNKNOWN	-45.89	-25.46	0	-142	26.3975	0.13916	7144.337476	NOT_BREEDING	15	2009-02-04 08:20:48
3565	PF0144	2009	2	04/02/2009	10:13:58 PM	UNKNOWN	-45.68	-27.14	0	-2148	26.30788	0.045276	7300.913768	NOT_BREEDING	15	2009-02-04 22:13:58
3566	PF0144	2009	2	05/02/2009	8:19:08 AM	UNKNOWN	-45.56	-27.64	0	-2433	26.1695	0.064976	7345.179899	NOT_BREEDING	15	2009-02-05 08:19:08
3567	PF0144	2009	2	05/02/2009	10:13:09 PM	UNKNOWN	-44.34	-29.41	0	-3680	24.9126	0.066099	7469.716212	NOT_BREEDING	15	2009-02-05 22:13:09
3568	PF0144	2009	2	06/02/2009	8:09:24 AM	UNKNOWN	-44.96	-31.07	0	-3509	24.21639	0.053662	7661.819233	NOT_BREEDING	15	2009-02-06 08:09:24
3569	PF0144	2009	2	06/02/2009	10:18:16 PM	UNKNOWN	-46.12	-30.28	0	-3010	25.1363	-9999	7631.74776	NOT_BREEDING	15	2009-02-06 22:18:16
3570	PF0144	2009	2	07/02/2009	8:18:41 AM	UNKNOWN	-45.45	-29.52	0	-3488	25.31412	0.064154	7527.417093	NOT_BREEDING	15	2009-02-07 08:18:41
3571	PF0144	2009	2	07/02/2009	10:13:02 PM	UNKNOWN	-45.15	-28.95	0	-3514	25.28113	0.068449	7457.753987	NOT_BREEDING	15	2009-02-07 22:13:02
3572	PF0144	2009	2	08/02/2009	8:16:17 AM	UNKNOWN	-46.19	-30.37	0	-2925	25.51989	-9999	7643.695487	NOT_BREEDING	15	2009-02-08 08:16:17
3573	PF0144	2009	2	08/02/2009	10:21:31 PM	UNKNOWN	-47.24	-30.39	0	-2171	24.53689	0.066764	7691.50068	NOT_BREEDING	15	2009-02-08 22:21:31
3574	PF0144	2009	2	09/02/2009	8:24:40 AM	UNKNOWN	-47.44	-30.3	0	-1533	24.6681	-9999	7691.521375	NOT_BREEDING	15	2009-02-09 08:24:40
3575	PF0144	2009	2	09/02/2009	10:23:09 PM	UNKNOWN	-46.2	-32.59	0	-3959	23.73098	0.093233	7864.869399	NOT_BREEDING	15	2009-02-09 22:23:09
3576	PF0144	2009	2	10/02/2009	8:14:46 AM	UNKNOWN	-46.12	-33.87	0	-4327	23.22765	0.096822	7989.202733	NOT_BREEDING	15	2009-02-10 08:14:46
3577	PF0144	2009	2	10/02/2009	10:22:35 PM	UNKNOWN	-46.24	-33.59	0	-4008	23.6263	0.077728	7966.155879	NOT_BREEDING	15	2009-02-10 22:22:35
3578	PF0144	2009	2	11/02/2009	8:15:42 AM	UNKNOWN	-44.98	-33.22	0	-4139	23.60479	0.083609	7878.415042	NOT_BREEDING	15	2009-02-11 08:15:42
3579	PF0144	2009	2	11/02/2009	10:12:35 PM	UNKNOWN	-45.48	-30.36	0	-3502	24.49889	0.063512	7612.455079	NOT_BREEDING	15	2009-02-11 22:12:35
3580	PF0144	2009	2	12/02/2009	8:19:42 AM	UNKNOWN	-46.27	-31.11	0	-3329	24.11099	0.083508	7720.607929	NOT_BREEDING	15	2009-02-12 08:19:42
3581	PF0144	2009	2	12/02/2009	10:18:53 PM	UNKNOWN	-43.97	-36.03	0	-4936	21.95067	0.114312	8123.71503	NOT_BREEDING	15	2009-02-12 22:18:53
3582	PF0144	2009	2	13/02/2009	8:01:17 AM	UNKNOWN	-42.6	-37.2	0	-5026	21.00495	0.092969	8194.466713	NOT_BREEDING	15	2009-02-13 08:01:17
3583	PF0144	2009	2	13/02/2009	10:07:54 PM	UNKNOWN	-44.5	-32.04	0	-3776	23.43629	0.054184	7740.653663	NOT_BREEDING	15	2009-02-13 22:07:54
3584	PF0144	2009	2	14/02/2009	8:16:31 AM	UNKNOWN	-43.9	-30.72	0	-3460	23.8163	0.068078	7583.671124	NOT_BREEDING	15	2009-02-14 08:16:31
3585	PF0144	2009	2	14/02/2009	10:03:00 PM	UNKNOWN	-44.99	-27.5	0	-2640	26.11429	0.040558	7306.250502	NOT_BREEDING	15	2009-02-14 22:03:00
3586	PF0144	2009	2	15/02/2009	8:25:18 AM	UNKNOWN	-46.22	-28.16	0	-2422	26.07127	0.054325	7426.011262	NOT_BREEDING	15	2009-02-15 08:25:18
3587	PF0144	2009	2	15/02/2009	10:12:43 PM	UNKNOWN	-46.91	-29.19	0	-1834	25.92643	-9999	7558.542437	NOT_BREEDING	15	2009-02-15 22:12:43
3588	PF0144	2009	2	16/02/2009	8:30:48 AM	UNKNOWN	-45.64	-28.12	0	-2806	26.01462	0.062463	7396.365297	NOT_BREEDING	15	2009-02-16 08:30:48
3589	PF0144	2009	2	16/02/2009	10:02:29 PM	UNKNOWN	-46.09	-24.43	0	-46	26.87789	0.412714	7052.251646	NOT_BREEDING	15	2009-02-16 22:02:29
3590	PF0144	2009	2	17/02/2009	8:34:27 AM	UNKNOWN	-47.92	-26.29	0	-49	26.57962	-9999	7321.309715	NOT_BREEDING	15	2009-02-17 08:34:27
3591	PF0144	2009	2	17/02/2009	10:17:00 PM	UNKNOWN	-47.98	-29.95	0	-359	25.59231	0.081684	7681.467283	NOT_BREEDING	15	2009-02-17 22:17:00
3592	PF0144	2009	2	18/02/2009	8:34:53 AM	UNKNOWN	-47.46	-30.09	0	-1358	25.06962	0.075768	7671.758739	NOT_BREEDING	15	2009-02-18 08:34:53
3593	PF0144	2009	2	18/02/2009	10:12:43 PM	UNKNOWN	-48.5	-26.74	0	-23	27.18047	6.339614	7393.00342	NOT_BREEDING	15	2009-02-18 22:12:43
3594	PF0144	2009	2	19/02/2009	8:43:14 AM	UNKNOWN	-48.17	-26	0	-29	26.86499	-9999	7305.203767	NOT_BREEDING	15	2009-02-19 08:43:14
3595	PF0144	2009	2	19/02/2009	10:09:51 PM	UNKNOWN	-48.42	-24.56	0	169	-9999	-9999	7178.098679	NOT_BREEDING	15	2009-02-19 22:09:51
3596	PF0144	2009	2	20/02/2009	8:45:17 AM	UNKNOWN	-50.06	-26.56	0	685	-9999	-9999	7452.732727	NOT_BREEDING	15	2009-02-20 08:45:17
3597	PF0144	2009	2	20/02/2009	10:22:43 PM	UNKNOWN	-49.32	-31.71	0	-2092	24.89324	0.061607	7914.31464	NOT_BREEDING	15	2009-02-20 22:22:43
3598	PF0144	2009	2	21/02/2009	8:39:24 AM	UNKNOWN	-49.31	-33.05	0	-2018	23.78834	0.078998	8044.31115	NOT_BREEDING	15	2009-02-21 08:39:24
3599	PF0144	2009	2	21/02/2009	10:22:24 PM	UNKNOWN	-48.85	-33.88	0	-3186	23.83853	0.080297	8105.065354	NOT_BREEDING	15	2009-02-21 22:22:24
3600	PF0144	2009	2	22/02/2009	8:35:47 AM	UNKNOWN	-47.19	-33.57	0	-3765	23.97548	0.084044	8003.507014	NOT_BREEDING	15	2009-02-22 08:35:47
3601	PF0144	2009	2	22/02/2009	10:08:51 PM	UNKNOWN	-48.5	-26.77	0	-23	27.2199	3.913632	7395.912677	NOT_BREEDING	15	2009-02-22 22:08:51
3602	PF0144	2009	2	23/02/2009	8:46:14 AM	UNKNOWN	-49.1	-26.7	0	307	-9999	-9999	7418.40816	NOT_BREEDING	15	2009-02-23 08:46:14
3603	PF0144	2009	2	23/02/2009	10:13:27 PM	UNKNOWN	-47.66	-31.56	0	-3193	23.93102	0.065746	7825.242221	NOT_BREEDING	15	2009-02-23 22:13:27
3604	PF0144	2009	2	24/02/2009	8:34:40 AM	UNKNOWN	-47.04	-33.12	0	-3728	23.8371	0.084181	7952.628213	NOT_BREEDING	15	2009-02-24 08:34:40
3605	PF0144	2009	2	24/02/2009	10:08:16 PM	UNKNOWN	-46	-33.99	0	-4485	23.03119	0.108715	7996.335753	NOT_BREEDING	15	2009-02-24 22:08:16
3606	PF0144	2009	2	25/02/2009	8:26:19 AM	UNKNOWN	-46.2	-35.94	0	-4940	22.1672	0.114754	8199.185416	NOT_BREEDING	15	2009-02-25 08:26:19
3607	PF0144	2009	2	25/02/2009	10:09:36 PM	UNKNOWN	-47.34	-33.83	0	-4097	23.71951	0.089575	8035.539031	NOT_BREEDING	15	2009-02-25 22:09:36
3608	PF0144	2009	2	26/02/2009	8:35:26 AM	UNKNOWN	-46.14	-32.31	0	-3924	23.77615	0.090624	7834.490821	NOT_BREEDING	15	2009-02-26 08:35:26
3609	PF0144	2009	2	26/02/2009	9:59:42 PM	UNKNOWN	-47.38	-25.75	0	-65	26.30573	-9999	7242.799067	NOT_BREEDING	15	2009-02-26 21:59:42
3610	PF0144	2009	2	27/02/2009	8:45:19 AM	UNKNOWN	-47.95	-25.67	0	-28	27.36115	0.381517	7262.470787	NOT_BREEDING	15	2009-02-27 08:45:19
3611	PF0144	2009	2	27/02/2009	10:03:58 PM	UNKNOWN	-47.89	-27.42	0	-97	26.54736	0.141549	7429.984072	NOT_BREEDING	15	2009-02-27 22:03:58
3612	PF0144	2009	2	28/02/2009	8:44:50 AM	UNKNOWN	-49.94	-30.79	0	-107	24.39707	0.2969	7853.887293	NOT_BREEDING	15	2009-02-28 08:44:50
3613	PF0144	2009	3	01/03/2009	10:05:49 PM	UNKNOWN	-49.54	-28.79	0	18	-9999	-9999	7641.609968	NOT_BREEDING	15	2009-03-01 22:05:49
3614	PF0144	2009	3	02/03/2009	8:55:26 AM	UNKNOWN	-50.61	-26.73	0	1054	-9999	-9999	7496.830329	NOT_BREEDING	15	2009-03-02 08:55:26
3615	PF0144	2009	3	02/03/2009	10:13:58 PM	UNKNOWN	-49.49	-33.16	0	-1615	24.09593	0.082286	8063.084793	NOT_BREEDING	15	2009-03-02 22:13:58
3616	PF0144	2009	3	03/03/2009	8:46:31 AM	UNKNOWN	-48.18	-33.91	0	-3701	23.45063	0.10283	8079.046949	NOT_BREEDING	15	2009-03-03 08:46:31
3617	PF0144	2009	3	03/03/2009	10:03:05 PM	UNKNOWN	-48.84	-27.72	0	215	-9999	-9999	7504.414026	NOT_BREEDING	15	2009-03-03 22:03:05
3618	PF0144	2009	3	04/03/2009	8:51:50 AM	UNKNOWN	-47.62	-25.82	0	-53	27.18405	0.220924	7261.127047	NOT_BREEDING	15	2009-03-04 08:51:50
3619	PF0144	2009	3	05/03/2009	10:19:09 PM	UNKNOWN	-50.41	-39.06	0	-5319	21.51545	0.214129	8677.328884	NOT_BREEDING	15	2009-03-05 22:19:09
3620	PF0144	2009	3	06/03/2009	8:47:28 AM	UNKNOWN	-49.66	-40.08	0	-5476	21.18348	0.149417	8746.363311	NOT_BREEDING	15	2009-03-06 08:47:28
3621	PF0144	2009	3	06/03/2009	10:12:43 PM	UNKNOWN	-49.31	-38.89	0	-5319	21.134	0.140264	8615.560715	NOT_BREEDING	15	2009-03-06 22:12:43
3622	PF0144	2009	3	07/03/2009	8:44:40 AM	UNKNOWN	-48.23	-39.24	0	-5324	20.92607	0.152284	8607.007135	NOT_BREEDING	15	2009-03-07 08:44:40
3623	PF0144	2009	3	07/03/2009	10:03:37 PM	UNKNOWN	-49.54	-31.5	0	-1574	24.89324	0.118097	7904.012728	NOT_BREEDING	15	2009-03-07 22:03:37
3624	PF0144	2009	3	08/03/2009	8:55:08 AM	UNKNOWN	-49.88	-31.15	0	-131	24.74051	0.132507	7885.882698	NOT_BREEDING	15	2009-03-08 08:55:08
3625	PF0144	2009	3	08/03/2009	10:05:49 PM	UNKNOWN	-48.63	-36.52	0	-4809	22.4246	0.118892	8354.795462	NOT_BREEDING	15	2009-03-08 22:05:49
3626	PF0144	2009	3	09/03/2009	8:45:08 AM	UNKNOWN	-48.41	-39.23	0	-5335	20.87015	0.159357	8613.085669	NOT_BREEDING	15	2009-03-09 08:45:08
3627	PF0144	2009	3	09/03/2009	10:03:37 PM	UNKNOWN	-49.63	-34.26	0	-3097	23.62486	0.103113	8176.414649	NOT_BREEDING	15	2009-03-09 22:03:37
3628	PF0144	2009	3	10/03/2009	8:54:50 AM	UNKNOWN	-50.66	-35.34	0	-3371	23.37678	0.102419	8326.95134	NOT_BREEDING	15	2009-03-10 08:54:50
3629	PF0144	2009	3	13/03/2009	10:00:49 PM	UNKNOWN	-49.97	-31.59	0	-120	24.59783	0.134088	7932.648889	NOT_BREEDING	15	2009-03-13 22:00:49
3630	PF0144	2009	3	14/03/2009	8:58:18 AM	UNKNOWN	-49.71	-35.14	0	-3970	22.32996	0.117891	8265.651806	NOT_BREEDING	15	2009-03-14 08:58:18
3631	PF0144	2009	3	14/03/2009	9:58:16 PM	UNKNOWN	-49.64	-33.92	0	-2772	23.88227	0.096299	8143.755932	NOT_BREEDING	15	2009-03-14 21:58:16
3632	PF0144	2009	3	15/03/2009	8:57:44 AM	UNKNOWN	-48.85	-34.16	0	-3408	22.95805	0.089127	8132.481596	NOT_BREEDING	15	2009-03-15 08:57:44
3633	PF0144	2009	3	15/03/2009	9:51:22 PM	UNKNOWN	-48.52	-31.08	0	-2368	24.7735	0.081522	7816.511153	NOT_BREEDING	15	2009-03-15 21:51:22
3634	PF0144	2009	3	16/03/2009	8:55:08 AM	UNKNOWN	-48.05	-32.67	0	-3335	24.62436	0.09039	7951.486299	NOT_BREEDING	15	2009-03-16 08:55:08
3635	PF0144	2009	3	16/03/2009	9:47:00 PM	UNKNOWN	-47.41	-33.27	0	-3615	23.60479	0.104573	7983.109124	NOT_BREEDING	15	2009-03-16 21:47:00
3636	PF0144	2009	3	17/03/2009	8:50:01 AM	UNKNOWN	-47.41	-37.1	0	-5056	22.23675	0.116193	8362.551572	NOT_BREEDING	15	2009-03-17 08:50:01
3637	PF0144	2009	3	17/03/2009	9:46:27 PM	UNKNOWN	-47.24	-37.66	0	-5126	21.53696	0.163252	8411.489117	NOT_BREEDING	15	2009-03-17 21:46:27
3638	PF0144	2009	3	19/03/2009	9:45:03 PM	UNKNOWN	-47.98	-36.24	0	-4853	22.20951	0.110341	8300.385862	NOT_BREEDING	15	2009-03-19 21:45:03
3639	PF0144	2009	3	20/03/2009	8:54:50 AM	UNKNOWN	-47.63	-36.58	0	-4942	22.1292	0.11789	8319.790035	NOT_BREEDING	15	2009-03-20 08:54:50
3640	PF0144	2009	3	20/03/2009	9:41:38 PM	UNKNOWN	-48.29	-25.35	0	2	30.09149	-9999	7248.050141	NOT_BREEDING	15	2009-03-20 21:41:38
3641	PF0144	2009	4	01/04/2009	9:08:35 AM	UNKNOWN	-49.42	-25.53	0	915	-9999	-9999	7321.702996	NOT_BREEDING	15	2009-04-01 09:08:35
3642	PF0144	2009	4	04/04/2009	8:54:59 AM	UNKNOWN	-44.7	-25.02	0	-573	26.50434	0.096003	7046.556366	NOT_BREEDING	15	2009-04-04 08:54:59
3643	PF0144	2009	4	06/04/2009	9:13:18 PM	UNKNOWN	-46.74	-36.33	0	-4984	20.0076	0.187261	8259.383846	NOT_BREEDING	15	2009-04-06 21:13:18
3644	PF0144	2009	4	07/04/2009	9:06:00 AM	UNKNOWN	-47.86	-33.93	0	-3866	21.1211	0.127251	8067.366828	NOT_BREEDING	15	2009-04-07 09:06:00
3645	PF0144	2009	4	09/04/2009	9:01:31 PM	UNKNOWN	-44.38	-32.09	0	-3814	22.57804	0.080295	7740.919586	NOT_BREEDING	15	2009-04-09 21:01:31
3646	PF0144	2009	4	10/04/2009	8:57:16 AM	UNKNOWN	-45.79	-30.36	0	-3240	24.00487	0.080663	7625.586725	NOT_BREEDING	15	2009-04-10 08:57:16
3647	PF0144	2009	4	10/04/2009	9:12:13 PM	UNKNOWN	-47.24	-30.98	0	-3260	23.97189	0.093922	7749.666861	NOT_BREEDING	15	2009-04-10 21:12:13
