latitude,longitude,id,timestamp
36.9630533,-7.8843167,3,2024-05-04 08:43:48
36.9630533,-7.884315,3,2024-05-04 08:48:53
36.9630567,-7.8843283,3,2024-05-04 08:54:01
36.96312,-7.8842467,3,2024-05-04 08:59:06
36.9630983,-7.8842533,3,2024-05-04 09:04:10
36.96308,-7.884295,3,2024-05-04 09:09:14
36.96307,-7.88429,3,2024-05-04 09:14:19
36.9630917,-7.884245,3,2024-05-04 09:19:23
36.9630433,-7.884285,3,2024-05-04 09:24:27
36.9631167,-7.8842783,3,2024-05-04 09:29:31
36.9630933,-7.8842567,3,2024-05-04 09:34:37
36.9630783,-7.8842883,3,2024-05-04 09:39:42
36.9630883,-7.8842167,3,2024-05-04 09:44:50
36.96311,-7.8842483,3,2024-05-04 09:49:57
36.9630683,-7.884225,3,2024-05-04 09:55:04
36.9630583,-7.88435,3,2024-05-04 10:13:11
36.9633133,-7.8844833,3,2024-05-04 10:18:19
36.9631167,-7.88436,3,2024-05-04 10:23:24
36.9630983,-7.884295,3,2024-05-04 10:28:29
36.9631683,-7.8843117,3,2024-05-04 10:33:33
36.9630717,-7.88436,3,2024-05-04 10:38:38
36.9631367,-7.8843483,3,2024-05-04 10:43:42
36.96314,-7.8843633,3,2024-05-04 10:48:46
36.9631017,-7.8843383,3,2024-05-04 10:53:51
36.9630517,-7.8844317,3,2024-05-04 10:58:55
36.9631167,-7.884375,3,2024-05-04 11:03:59
36.9631133,-7.8843283,3,2024-05-04 11:09:03
36.9631283,-7.88437,3,2024-05-04 11:14:08
36.9630983,-7.8843683,3,2024-05-04 11:19:12
36.9631333,-7.8843333,3,2024-05-04 11:24:17
36.9631217,-7.8843383,3,2024-05-04 11:29:21
36.96311,-7.8843117,3,2024-05-04 11:39:31
36.96309,-7.8843067,3,2024-05-04 11:44:37
36.9630767,-7.8843033,3,2024-05-04 11:49:42
36.96312,-7.8843033,3,2024-05-04 11:54:47
36.9630767,-7.8842517,3,2024-05-04 11:59:56
36.9631017,-7.8843133,3,2024-05-04 12:05:39
36.96312,-7.884365,3,2024-05-04 12:10:43
36.9631167,-7.8843483,3,2024-05-04 12:15:47
36.9631467,-7.88434,3,2024-05-04 12:20:51
36.963075,-7.8843717,3,2024-05-04 12:25:54
36.963145,-7.8843083,3,2024-05-04 12:30:58
36.9631167,-7.8843183,3,2024-05-04 12:36:05
36.9631183,-7.88431,3,2024-05-04 12:41:20
36.96314,-7.88429,3,2024-05-04 12:46:25
36.963175,-7.8843333,3,2024-05-04 12:51:28
36.9631267,-7.8843217,3,2024-05-04 12:56:38
36.96308,-7.8843417,3,2024-05-04 13:01:50
36.96318,-7.8844233,3,2024-05-04 13:06:57
36.9631667,-7.8844317,3,2024-05-04 13:12:02
36.9631317,-7.8844,3,2024-05-04 13:17:07
36.963125,-7.8843967,3,2024-05-04 13:22:12
