ID,trip,time,x,y,temperature,speed
30B_LV10287,30B_LV10287_2,2023-08-21 06:12:00,-9.7072067,39.3173483,22,50.004
30B_LV10287,30B_LV10287_2,2023-08-21 06:22:00,-9.7139933,39.318775,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 06:33:00,-9.7284833,39.300155,21,16.668
30B_LV10287,30B_LV10287_2,2023-08-21 06:43:00,-9.6986217,39.2978183,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 06:53:00,-9.6843367,39.2785817,22,50.004
30B_LV10287,30B_LV10287_2,2023-08-21 07:03:00,-9.694355,39.2500917,22,35.188
30B_LV10287,30B_LV10287_2,2023-08-21 07:14:00,-9.7070583,39.23573,22,53.708
30B_LV10287,30B_LV10287_2,2023-08-21 07:24:00,-9.73741,39.215485,22,24.076
30B_LV10287,30B_LV10287_2,2023-08-21 07:34:00,-9.7623067,39.1850067,22,22.224
30B_LV10287,30B_LV10287_2,2023-08-21 07:44:00,-9.7727317,39.1811033,23,57.412
30B_LV10287,30B_LV10287_2,2023-08-21 07:54:00,-9.80346,39.1680367,24,29.632
30B_LV10287,30B_LV10287_2,2023-08-21 08:04:00,-9.8166583,39.16351,23,20.372
30B_LV10287,30B_LV10287_2,2023-08-21 08:14:00,-9.8688667,39.1508633,24,53.708
30B_LV10287,30B_LV10287_2,2023-08-21 08:24:00,-9.9218633,39.1393867,25,44.448
30B_LV10287,30B_LV10287_2,2023-08-21 08:35:00,-9.91417,39.1294417,23,20.372
30B_LV10287,30B_LV10287_2,2023-08-21 08:45:00,-9.9184883,39.1174917,24,16.668
30B_LV10287,30B_LV10287_2,2023-08-21 08:55:00,-9.9204917,39.1119683,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 09:05:00,-9.951195,39.1127033,24,29.632
30B_LV10287,30B_LV10287_2,2023-08-21 09:15:00,-9.95958,39.1240483,24,31.484
30B_LV10287,30B_LV10287_2,2023-08-21 09:25:00,-9.94829,39.127315,25,27.78
30B_LV10287,30B_LV10287_2,2023-08-21 09:35:00,-9.9018617,39.122915,24,12.964
30B_LV10287,30B_LV10287_2,2023-08-21 09:45:00,-9.8902833,39.12698,25,40.744
30B_LV10287,30B_LV10287_2,2023-08-21 09:55:00,-9.904785,39.146155,26,29.632
30B_LV10287,30B_LV10287_2,2023-08-21 10:06:00,-9.9043033,39.1406367,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 10:16:00,-9.90751,39.1260817,24,35.188
30B_LV10287,30B_LV10287_2,2023-08-21 10:26:00,-9.88616,39.1130017,25,55.56
30B_LV10287,30B_LV10287_2,2023-08-21 10:37:00,-9.83875,39.0918667,24,18.52
30B_LV10287,30B_LV10287_2,2023-08-21 10:47:00,-9.8242783,39.090625,24,25.928
30B_LV10287,30B_LV10287_2,2023-08-21 10:57:00,-9.81432,39.094035,25,29.632
30B_LV10287,30B_LV10287_2,2023-08-21 11:07:00,-9.8087583,39.1079767,23,14.816
30B_LV10287,30B_LV10287_2,2023-08-21 11:17:00,-9.805705,39.0973317,24,24.076
30B_LV10287,30B_LV10287_2,2023-08-21 11:27:00,-9.8032583,39.0887283,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 11:38:00,-9.801365,39.0859183,24,0
30B_LV10287,30B_LV10287_2,2023-08-21 11:48:00,-9.8026983,39.0846767,24,0
30B_LV10287,30B_LV10287_2,2023-08-21 11:58:00,-9.8040183,39.0833217,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 12:08:00,-9.802975,39.0810717,24,0
30B_LV10287,30B_LV10287_2,2023-08-21 12:18:00,-9.8060083,39.0814417,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 12:28:00,-9.8062017,39.0804183,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 12:39:00,-9.8059383,39.078535,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 12:49:00,-9.8064817,39.0776233,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 12:59:00,-9.8066067,39.0768267,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 13:09:00,-9.8066,39.0760767,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 13:19:00,-9.80678,39.0751867,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 13:30:00,-9.8075717,39.0745483,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 13:40:00,-9.7970933,39.072135,24,20.372
30B_LV10287,30B_LV10287_2,2023-08-21 13:50:00,-9.78618,39.0711,23,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 14:00:00,-9.7850167,39.0705417,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 14:10:00,-9.78492,39.070025,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 14:20:00,-9.74564,39.0662867,25,24.076
30B_LV10287,30B_LV10287_2,2023-08-21 14:30:00,-9.726995,39.06247,24,35.188
30B_LV10287,30B_LV10287_2,2023-08-21 14:41:00,-9.7075533,39.0637667,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 14:51:00,-9.7068183,39.0640583,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 15:01:00,-9.7066583,39.06398,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 15:11:00,-9.7064283,39.0637667,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 15:21:00,-9.7062433,39.0636233,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 15:31:00,-9.7058817,39.0636733,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 15:41:00,-9.70598,39.0631067,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 15:51:00,-9.7058567,39.0628,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 16:02:00,-9.7052933,39.0627683,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 16:12:00,-9.7052217,39.06267,23,0
30B_LV10287,30B_LV10287_2,2023-08-21 16:22:00,-9.7042983,39.0624967,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 16:32:00,-9.702565,39.0623633,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 16:43:00,-9.70152,39.061465,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 16:53:00,-9.7009517,39.0605067,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 17:03:00,-9.7005283,39.06034,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 17:13:00,-9.7372233,39.048975,24,37.04
30B_LV10287,30B_LV10287_2,2023-08-21 17:23:00,-9.6846383,39.0405067,24,0
30B_LV10287,30B_LV10287_2,2023-08-21 17:33:00,-9.6548833,39.0377933,23,33.336
30B_LV10287,30B_LV10287_2,2023-08-21 17:43:00,-9.608495,39.0142533,23,59.264
30B_LV10287,30B_LV10287_2,2023-08-21 17:53:00,-9.581445,39.0028683,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 18:03:00,-9.5937733,39.00125,24,27.78
30B_LV10287,30B_LV10287_2,2023-08-21 18:13:00,-9.5840183,39.00418,23,25.928
30B_LV10287,30B_LV10287_2,2023-08-21 18:23:00,-9.580095,39.0062567,24,35.188
30B_LV10287,30B_LV10287_2,2023-08-21 18:33:00,-9.510835,38.9978333,23,55.56
30B_LV10287,30B_LV10287_2,2023-08-21 18:44:00,-9.4573517,38.9893583,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 18:54:00,-9.4314967,38.968445,22,37.04
30B_LV10287,30B_LV10287_2,2023-08-21 19:04:00,-9.4359317,38.9364183,22,12.964
30B_LV10287,30B_LV10287_2,2023-08-21 19:14:00,-9.5013167,38.9127883,22,46.3
30B_LV10287,30B_LV10287_2,2023-08-21 19:25:00,-9.5529517,38.892875,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 19:35:00,-9.5612833,38.8983917,22,29.632
30B_LV10287,30B_LV10287_2,2023-08-21 19:45:00,-9.56582,38.903925,22,9.26
30B_LV10287,30B_LV10287_2,2023-08-21 19:55:00,-9.5735667,38.9222567,22,22.224
30B_LV10287,30B_LV10287_2,2023-08-21 20:05:00,-9.55354,38.9522717,24,33.336
30B_LV10287,30B_LV10287_2,2023-08-21 20:15:00,-9.5178117,38.974065,24,29.632
30B_LV10287,30B_LV10287_2,2023-08-21 20:25:00,-9.5333683,38.9993617,24,27.78
30B_LV10287,30B_LV10287_2,2023-08-21 20:35:00,-9.5803733,39.0035033,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 20:46:00,-9.5819267,39.0010883,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 20:56:00,-9.5833333,38.9991583,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 21:06:00,-9.5838933,38.997245,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 21:16:00,-9.5848033,38.99512,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 21:26:00,-9.5853717,38.9931833,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 21:36:00,-9.5858867,38.9909533,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 21:46:00,-9.586275,38.988985,22,5.556
30B_LV10287,30B_LV10287_2,2023-08-21 21:56:00,-9.586915,38.9869167,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 22:06:00,-9.5873883,38.9846617,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 22:16:00,-9.5881117,38.9826417,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 22:26:00,-9.5884717,38.980365,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 22:37:00,-9.5894833,38.9781817,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 22:47:00,-9.5900883,38.9755817,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 22:57:00,-9.5906383,38.9729617,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-21 23:07:00,-9.5913333,38.9703017,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 23:17:00,-9.591145,38.96726,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 23:28:00,-9.591235,38.9643017,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-21 23:38:00,-9.5924733,38.961845,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 23:48:00,-9.5938383,38.9594217,22,0
30B_LV10287,30B_LV10287_2,2023-08-21 23:58:00,-9.5939683,38.9569617,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 00:08:00,-9.59426,38.9545767,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 00:18:00,-9.5945117,38.9526333,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 00:28:00,-9.594665,38.9508933,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 00:38:00,-9.594545,38.9491183,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 00:49:00,-9.5948333,38.9472567,21,0
30B_LV10287,30B_LV10287_2,2023-08-22 00:59:00,-9.5951867,38.94587,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 01:09:00,-9.5956383,38.9444983,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 01:19:00,-9.5960867,38.9430117,21,3.704
30B_LV10287,30B_LV10287_2,2023-08-22 01:29:00,-9.5969633,38.9418817,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 01:39:00,-9.59575,38.9396467,21,0
30B_LV10287,30B_LV10287_2,2023-08-22 01:49:00,-9.5958733,38.9383683,21,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 02:00:00,-9.5961583,38.93713,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-22 02:10:00,-9.5963117,38.9360567,21,0
30B_LV10287,30B_LV10287_2,2023-08-22 02:20:00,-9.5971083,38.934985,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-22 02:30:00,-9.5977567,38.933915,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 02:40:00,-9.597425,38.9327433,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-22 02:51:00,-9.5976233,38.9319383,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 03:01:00,-9.5981833,38.9308167,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 03:11:00,-9.5979233,38.9300383,22,3.704
30B_LV10287,30B_LV10287_2,2023-08-22 03:21:00,-9.5982,38.9293383,22,11.112
30B_LV10287,30B_LV10287_2,2023-08-22 03:31:00,-9.5989283,38.9283383,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 03:41:00,-9.5990517,38.92722,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 03:51:00,-9.5997567,38.9263167,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 04:01:00,-9.600695,38.925605,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 04:11:00,-9.6019783,38.92488,21,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 04:21:00,-9.603025,38.924165,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 04:31:00,-9.6035117,38.9232967,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 04:41:00,-9.6049683,38.922325,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 04:52:00,-9.6061867,38.9211683,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 05:02:00,-9.60658,38.9194067,22,50.004
30B_LV10287,30B_LV10287_2,2023-08-22 05:12:00,-9.6643967,38.9125767,22,25.928
30B_LV10287,30B_LV10287_2,2023-08-22 05:22:00,-9.719495,38.9162533,23,24.076
30B_LV10287,30B_LV10287_2,2023-08-22 05:32:00,-9.762165,38.914745,22,44.448
30B_LV10287,30B_LV10287_2,2023-08-22 05:43:00,-9.8065317,38.9113683,22,25.928
30B_LV10287,30B_LV10287_2,2023-08-22 05:53:00,-9.8506883,38.917985,23,46.3
30B_LV10287,30B_LV10287_2,2023-08-22 06:03:00,-9.8554583,38.8957583,22,35.188
30B_LV10287,30B_LV10287_2,2023-08-22 06:13:00,-9.8430433,38.8468433,22,50.004
30B_LV10287,30B_LV10287_2,2023-08-22 06:23:00,-9.7840833,38.8114883,22,35.188
30B_LV10287,30B_LV10287_2,2023-08-22 06:33:00,-9.7589983,38.8143867,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 06:43:00,-9.7386633,38.8049233,22,25.928
30B_LV10287,30B_LV10287_2,2023-08-22 06:54:00,-9.7306917,38.8014883,22,0
30B_LV10287,30B_LV10287_2,2023-08-22 07:04:00,-9.7287967,38.800145,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 07:14:00,-9.73007,38.7993667,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 07:24:00,-9.7336367,38.7990017,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 07:34:00,-9.7385967,38.796815,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 07:44:00,-9.737185,38.8003067,23,0
30B_LV10287,30B_LV10287_2,2023-08-22 07:54:00,-9.7380083,38.7996183,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 08:04:00,-9.7387733,38.79885,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 08:14:00,-9.7393783,38.7983567,23,0
30B_LV10287,30B_LV10287_2,2023-08-22 08:25:00,-9.7447283,38.79428,23,22.224
30B_LV10287,30B_LV10287_2,2023-08-22 08:35:00,-9.74306,38.8001533,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 08:45:00,-9.743485,38.7997583,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 08:55:00,-9.743995,38.7995367,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 09:06:00,-9.7444033,38.799255,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 09:16:00,-9.7449767,38.7989933,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 09:26:00,-9.745095,38.798705,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 09:36:00,-9.7454883,38.798575,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 09:46:00,-9.7456783,38.7983933,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 09:56:00,-9.7456483,38.79811,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 10:06:00,-9.7458883,38.79796,25,0
30B_LV10287,30B_LV10287_2,2023-08-22 10:16:00,-9.745955,38.7977367,24,3.704
30B_LV10287,30B_LV10287_2,2023-08-22 10:26:00,-9.7460583,38.7976767,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 10:36:00,-9.746275,38.7972733,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 10:46:00,-9.7462483,38.7968867,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 10:57:00,-9.7462317,38.79687,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 11:07:00,-9.7825267,38.7908883,26,46.3
30B_LV10287,30B_LV10287_2,2023-08-22 11:17:00,-9.78478,38.7994783,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 11:27:00,-9.7854567,38.7991833,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 11:37:00,-9.7859483,38.7993783,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 11:48:00,-9.786595,38.79972,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 11:58:00,-9.7514583,38.8099467,26,31.484
30B_LV10287,30B_LV10287_2,2023-08-22 12:08:00,-9.7051933,38.8292167,25,31.484
30B_LV10287,30B_LV10287_2,2023-08-22 12:18:00,-9.692285,38.83192,25,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 12:28:00,-9.691915,38.8307733,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 12:38:00,-9.6914083,38.829755,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 12:48:00,-9.701395,38.8391333,26,33.336
30B_LV10287,30B_LV10287_2,2023-08-22 12:59:00,-9.742775,38.8263883,26,38.892
30B_LV10287,30B_LV10287_2,2023-08-22 13:09:00,-9.7539317,38.826365,25,0
30B_LV10287,30B_LV10287_2,2023-08-22 13:19:00,-9.7553917,38.826605,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 13:29:00,-9.7572983,38.8263467,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 13:39:00,-9.7583883,38.8256917,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 13:49:00,-9.7603967,38.820475,24,38.892
30B_LV10287,30B_LV10287_2,2023-08-22 14:00:00,-9.7637433,38.8234967,26,44.448
30B_LV10287,30B_LV10287_2,2023-08-22 14:10:00,-9.754555,38.829945,25,0
30B_LV10287,30B_LV10287_2,2023-08-22 14:20:00,-9.7550667,38.8299883,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 14:30:00,-9.7346417,38.837865,26,44.448
30B_LV10287,30B_LV10287_2,2023-08-22 14:40:00,-9.6676567,38.83439,27,48.152
30B_LV10287,30B_LV10287_2,2023-08-22 14:50:00,-9.58912,38.8400483,28,40.744
30B_LV10287,30B_LV10287_2,2023-08-22 15:01:00,-9.5096217,38.8500133,28,38.892
30B_LV10287,30B_LV10287_2,2023-08-22 15:11:00,-9.4615967,38.8868467,28,37.04
30B_LV10287,30B_LV10287_2,2023-08-22 15:21:00,-9.44492,38.9289533,26,42.596
30B_LV10287,30B_LV10287_2,2023-08-22 15:31:00,-9.4500433,38.9459683,23,44.448
30B_LV10287,30B_LV10287_2,2023-08-22 15:42:00,-9.4407933,39.006485,24,42.596
30B_LV10287,30B_LV10287_2,2023-08-22 15:52:00,-9.4413133,39.0577717,25,40.744
30B_LV10287,30B_LV10287_2,2023-08-22 16:02:00,-9.4291733,39.1124833,26,35.188
30B_LV10287,30B_LV10287_2,2023-08-22 16:12:00,-9.3988433,39.15764,26,38.892
30B_LV10287,30B_LV10287_2,2023-08-22 16:22:00,-9.3884817,39.1797133,26,0
30B_LV10287,30B_LV10287_2,2023-08-22 16:32:00,-9.3879233,39.1786017,25,0
30B_LV10287,30B_LV10287_2,2023-08-22 16:42:00,-9.3872667,39.1776183,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 16:52:00,-9.386545,39.176455,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 17:03:00,-9.380705,39.18964,24,38.892
30B_LV10287,30B_LV10287_2,2023-08-22 17:13:00,-9.375515,39.247875,25,42.596
30B_LV10287,30B_LV10287_2,2023-08-22 17:23:00,-9.3829117,39.2645217,23,0
30B_LV10287,30B_LV10287_2,2023-08-22 17:33:00,-9.3769033,39.29872,24,44.448
30B_LV10287,30B_LV10287_2,2023-08-22 17:43:00,-9.3976633,39.332965,24,31.484
30B_LV10287,30B_LV10287_2,2023-08-22 17:53:00,-9.4484,39.34399,24,33.336
30B_LV10287,30B_LV10287_2,2023-08-22 18:03:00,-9.4643667,39.366525,24,35.188
30B_LV10287,30B_LV10287_2,2023-08-22 18:14:00,-9.5122417,39.4023683,25,35.188
30B_LV10287,30B_LV10287_2,2023-08-22 18:24:00,-9.5181567,39.400215,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 18:34:00,-9.5209667,39.3998783,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 18:44:00,-9.5236633,39.3994217,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 18:54:00,-9.527055,39.3996833,24,0
30B_LV10287,30B_LV10287_2,2023-08-22 19:05:00,-9.5298883,39.3996867,24,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 19:15:00,-9.53242,39.39953,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 19:25:00,-9.5351167,39.3999217,23,0
30B_LV10287,30B_LV10287_2,2023-08-22 19:35:00,-9.5377433,39.4008467,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 19:45:00,-9.539695,39.4018083,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 19:55:00,-9.5415567,39.402845,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 20:05:00,-9.5423767,39.40423,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 20:15:00,-9.5424017,39.405805,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 20:25:00,-9.5416683,39.4077467,23,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 20:35:00,-9.5400167,39.4097733,22,1.852
30B_LV10287,30B_LV10287_2,2023-08-22 20:46:00,-9.5381233,39.4100833,22,33.336
30B_LV10287,30B_LV10287_2,2023-08-22 20:56:00,-9.5034033,39.4115583,24,40.744
30B_LV10287,30B_LV10287_2,2023-08-22 21:06:00,-9.501245,39.4105583,23,0
30B_LV10287,30B_LV10287_2,2023-08-22 21:29:00,-9.50559,39.41412,25,0
30B_LV10287,30B_LV10287_2,2023-08-22 21:51:00,-9.5049417,39.4138717,25,3.704
30B_LV10287,30B_LV10287_3,2023-08-23 04:56:00,-9.504865,39.4139417,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 05:06:00,-9.5019433,39.4123933,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 05:17:00,-9.5015633,39.41231,22,0
30B_LV10287,30B_LV10287_3,2023-08-23 05:27:00,-9.5034367,39.4096117,22,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 05:37:00,-9.5046517,39.3957967,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 05:47:00,-9.5069283,39.3951467,23,3.704
30B_LV10287,30B_LV10287_3,2023-08-23 05:57:00,-9.5094317,39.394675,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 06:07:00,-9.5120383,39.3942017,23,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 06:17:00,-9.5149083,39.393665,22,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 06:27:00,-9.5185983,39.39342,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 06:37:00,-9.5240433,39.3903267,23,46.3
30B_LV10287,30B_LV10287_3,2023-08-23 06:48:00,-9.51166,39.3404717,23,44.448
30B_LV10287,30B_LV10287_3,2023-08-23 06:58:00,-9.5086767,39.3143717,22,46.3
30B_LV10287,30B_LV10287_3,2023-08-23 07:08:00,-9.504175,39.3112783,21,25.928
30B_LV10287,30B_LV10287_3,2023-08-23 07:18:00,-9.5089317,39.2665383,23,38.892
30B_LV10287,30B_LV10287_3,2023-08-23 07:28:00,-9.5082983,39.2661767,22,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 07:39:00,-9.531025,39.2605217,22,22.224
30B_LV10287,30B_LV10287_3,2023-08-23 07:49:00,-9.56045,39.26174,22,5.556
30B_LV10287,30B_LV10287_3,2023-08-23 07:59:00,-9.5786383,39.263385,22,35.188
30B_LV10287,30B_LV10287_3,2023-08-23 08:09:00,-9.56189,39.2732567,22,33.336
30B_LV10287,30B_LV10287_3,2023-08-23 08:19:00,-9.5271567,39.29104,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 08:29:00,-9.526725,39.290965,21,0
30B_LV10287,30B_LV10287_3,2023-08-23 08:39:00,-9.5261083,39.2906983,21,0
30B_LV10287,30B_LV10287_3,2023-08-23 08:49:00,-9.5260867,39.29009,21,0
30B_LV10287,30B_LV10287_3,2023-08-23 08:59:00,-9.5260233,39.289415,21,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 09:10:00,-9.4773967,39.294835,24,40.744
30B_LV10287,30B_LV10287_3,2023-08-23 09:20:00,-9.422325,39.308895,25,0
30B_LV10287,30B_LV10287_3,2023-08-23 09:30:00,-9.422585,39.3088317,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 09:41:00,-9.4227017,39.3080333,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 09:51:00,-9.4226167,39.3069467,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 10:01:00,-9.4237833,39.3082467,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 10:11:00,-9.423775,39.3075033,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 10:21:00,-9.4247,39.307965,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 10:31:00,-9.4255017,39.3079517,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 10:41:00,-9.419105,39.308765,23,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 10:51:00,-9.4192883,39.308895,24,0
30B_LV10287,30B_LV10287_3,2023-08-23 11:01:00,-9.41173,39.312225,24,29.632
30B_LV10287,30B_LV10287_3,2023-08-23 11:11:00,-9.4131867,39.313915,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 11:22:00,-9.413445,39.3130333,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 11:32:00,-9.413465,39.31221,23,7.408
30B_LV10287,30B_LV10287_3,2023-08-23 11:42:00,-9.4136483,39.3114817,22,0
30B_LV10287,30B_LV10287_3,2023-08-23 11:52:00,-9.41353,39.3110417,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 12:02:00,-9.4135183,39.31075,24,0
30B_LV10287,30B_LV10287_3,2023-08-23 12:12:00,-9.4136067,39.3098217,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 12:22:00,-9.40383,39.3288917,24,0
30B_LV10287,30B_LV10287_3,2023-08-23 12:32:00,-9.4036583,39.3276417,23,7.408
30B_LV10287,30B_LV10287_3,2023-08-23 12:43:00,-9.4035067,39.3262283,23,3.704
30B_LV10287,30B_LV10287_3,2023-08-23 12:53:00,-9.4032083,39.32465,22,0
30B_LV10287,30B_LV10287_3,2023-08-23 13:03:00,-9.4033117,39.3239867,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 13:13:00,-9.403515,39.322825,23,3.704
30B_LV10287,30B_LV10287_3,2023-08-23 13:23:00,-9.404435,39.3223483,23,0
30B_LV10287,30B_LV10287_3,2023-08-23 13:33:00,-9.404385,39.3211283,23,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 13:44:00,-9.4043533,39.3197033,24,1.852
30B_LV10287,30B_LV10287_3,2023-08-23 13:54:00,-9.4047767,39.3183383,23,0
