Id,Dategmt,Longitude,Latitude,Bird_id,
403,2023-05-09 06:42:00,-6.729112,36.623478,220729,
404,2023-05-09 06:47:00,-6.704848,36.632587,220729,
405,2023-05-09 06:52:00,-6.688923,36.641834,220729,
406,2023-05-09 06:57:00,-6.686166,36.646217,220729,
407,2023-05-09 07:35:20,-6.681679,36.650326,220729,
408,2023-05-09 07:40:20,-6.689739,36.65229,220729,
409,2023-05-09 07:45:20,-6.690351,36.660767,220729,
410,2023-05-09 07:17:00,-6.672764,36.667667,220729,
411,2023-05-09 07:22:00,-6.670028,36.666012,220729,
412,2023-05-09 07:27:00,-6.680537,36.667381,220729,
413,2023-05-09 07:32:00,-6.68556,36.676552,220729,
414,2023-05-09 07:37:00,-6.694783,36.688385,220729,
415,2023-05-09 07:42:00,-6.706389,36.698402,220729,
416,2023-05-09 07:47:00,-6.721997,36.696739,220729,
417,2023-05-09 07:52:00,-6.717277,36.695267,220729,
418,2023-05-09 07:58:00,-6.713797,36.690697,220729,
419,2023-05-09 08:36:20,0,0,220729,
420,2023-05-09 08:41:20,0,0,220729,
421,2023-05-09 08:13:00,0,0,220729,
422,2023-05-09 08:18:00,0,0,220729,
423,2023-05-09 08:23:00,0,0,220729,
424,2023-05-09 08:28:00,-6.712275,36.720604,220729,
425,2023-05-09 08:33:00,-6.725993,36.707146,220729,
426,2023-05-09 08:38:00,0,0,220729,
427,2023-05-09 08:43:00,-6.739267,36.708927,220729,
428,2023-05-09 08:48:00,-6.757006,36.700756,220729,
429,2023-05-09 08:53:00,-6.773738,36.704475,220729,
430,2023-05-09 08:58:00,-6.782098,36.701965,220729,
431,2023-05-09 09:35:20,-6.781894,36.701263,220729,
432,2023-05-09 09:40:20,-6.781439,36.700478,220729,
433,2023-05-09 09:45:20,-6.781327,36.699856,220729,
434,2023-05-09 09:17:00,-6.781401,36.699074,220729,
435,2023-05-09 09:22:00,-6.781051,36.698231,220729,
436,2023-05-09 09:27:00,-6.780406,36.697498,220729,
437,2023-05-09 09:32:00,-6.78037,36.696667,220729,
438,2023-05-09 09:38:00,-6.782375,36.712013,220729,
439,2023-05-09 09:43:00,-6.776236,36.724567,220729,
440,2023-05-09 09:48:00,-6.771976,36.731243,220729,
441,2023-05-09 09:53:00,-6.782465,36.731464,220729,
442,2023-05-09 09:58:00,-6.78872,36.739143,220729,
443,2023-05-09 10:36:20,-6.80198,36.74604,220729,
444,2023-05-09 10:41:20,-6.815398,36.75267,220729,
445,2023-05-09 10:13:00,-6.817303,36.765709,220729,
446,2023-05-09 10:18:00,-6.80992,36.782925,220729,
447,2023-05-09 10:23:00,-6.811435,36.801838,220729,
448,2023-05-09 10:28:00,-6.814498,36.812916,220729,
449,2023-05-09 10:33:00,-6.828321,36.81012,220729,
450,2023-05-09 10:38:00,-6.850156,36.793915,220729,
451,2023-05-09 10:43:00,-6.852087,36.787102,220729,
452,2023-05-09 10:48:00,-6.848554,36.783749,220729,
453,2023-05-09 10:53:00,-6.843139,36.779583,220729,
454,2023-05-09 10:58:00,-6.838981,36.776005,220729,
455,2023-05-09 11:36:20,-6.836464,36.774784,220729,
456,2023-05-09 11:41:20,-6.833196,36.772415,220729,
457,2023-05-09 11:45:20,-6.832521,36.771946,220729,
458,2023-05-09 11:17:00,-6.828535,36.769753,220729,
459,2023-05-09 11:22:00,-6.829679,36.770878,220729,
460,2023-05-09 11:27:00,-6.831494,36.781067,220729,
